epoch,train_standardized_mse,val_native_cell_rmse
1,0.08149842497741067,1.2334989834145684
2,0.05831106288661791,1.2019792991422604
3,0.05620864713781102,1.1881455257397593
4,0.054795443968370904,1.181174055153009
5,0.05411734154751135,1.170199348028938
6,0.05313882543597111,1.1667436234159048
7,0.05257720651841441,1.1602651854347719
8,0.05213847626433816,1.1585891882761632
9,0.05180997648384682,1.1532689325092025
10,0.051490088578226956,1.1526643270954844
11,0.05149296532536662,1.1579226792988129
12,0.05109971042635829,1.1498786667320369
13,0.050719941727990325,1.1478608406046555
14,0.05057192762750526,1.1481693127545116
15,0.05028736517699652,1.1433306918086483
16,0.050209744118673856,1.1401627351130403
17,0.04988186897406744,1.1452210509696994
18,0.04965410420541153,1.1417381389807466
19,0.049537357939190646,1.143284159569094
20,0.04936331228981184,1.1408746260948102
21,0.049212809218916784,1.1290672532997885
22,0.04883355456729268,1.1313899963047904
23,0.04882184836233771,1.1255847595781574
24,0.048575137503618415,1.123264630743917
25,0.04839304856262928,1.1204941325708861
26,0.048222181019048356,1.122477033376894
27,0.0480827204016752,1.118267800183568
28,0.047875474445348565,1.117354618053163
29,0.04763190924774769,1.116119997485925
30,0.04758590975299824,1.1157850699279626
31,0.04735391210158204,1.1210667405344836
32,0.04714771182557871,1.1205900203544177
33,0.04687405529237071,1.1220556290501413
34,0.04674795750788478,1.1177064854376602
35,0.04679970105373582,1.1145821331103538
36,0.04655719123953997,1.1115428981830415
37,0.04638259571998618,1.110135951479206
38,0.04613207562198473,1.1102971935317747
39,0.04610922126922497,1.1076402549366233
40,0.04619639102629451,1.1145028714528653
41,0.04590971564310928,1.108886796122534
42,0.045761363927361576,1.1075438443189396
43,0.04562896022269892,1.1054266797026213
44,0.04573297842817251,1.1118952884016908
45,0.04551694247611733,1.1094407911903095
46,0.04530835636826449,1.1049902177522823
47,0.04537309524278308,1.1028898883956681
48,0.04536921656582245,1.1119288543542685
49,0.0451107794029075,1.111537356141027
50,0.0449529564831146,1.1023208357043062
51,0.04477307330383811,1.111562347613507
52,0.04470880749787009,1.106432612611644
53,0.04500401864737966,1.1132042559853859
54,0.04461421458007291,1.1098308254679243
55,0.04468325174651867,1.1049243406490927
56,0.044586374056200646,1.1027750740158233
57,0.04431445125577062,1.109506668293499
58,0.044158369692605594,1.103673198522642
59,0.043832542483023436,1.1066048341814112
60,0.04414621424363103,1.1026172826686595
