epoch,train_weighted_smooth_l1,val_weighted_smooth_l1
1,0.18081572876988555,0.16571909189224243
2,0.14199007457966428,0.14634853601455688
3,0.10613299075433676,0.08465846627950668
4,0.08315797396701016,0.08563775569200516
5,0.07272563558473862,0.08821629732847214
6,0.06079333680246374,0.05915923789143562
7,0.05995630582781147,0.06098046153783798
8,0.05402622420153172,0.05602870509028435
9,0.05240733141628958,0.05258198454976082
10,0.046236288016863004,0.05414726212620735
11,0.0484201420339749,0.058254655450582504
12,0.04580088316215028,0.06540758907794952
13,0.04578883677935429,0.04943497106432915
14,0.04095505892212013,0.04252588376402855
15,0.03974703696670292,0.04612932726740837
16,0.04032666596630923,0.04706800356507301
17,0.037846542050619776,0.04285937175154686
18,0.03690516605651636,0.05046625807881355
19,0.0364139418941822,0.044909462332725525
20,0.036008965840442574,0.04057307541370392
21,0.03534236429728192,0.040637437254190445
22,0.03652582527975813,0.04845155403017998
23,0.036027325518268476,0.047821711748838425
24,0.03484791692801945,0.04125881940126419
25,0.03575149189225204,0.044909123331308365
26,0.03328816513631412,0.04087591916322708
27,0.0330282091665611,0.0416647270321846
28,0.033881327499159807,0.0407886877655983
29,0.03284251387063548,0.048065610229969025
30,0.030625170056554053,0.040175750851631165
31,0.03339156796552723,0.042484525591135025
32,0.03130209834562789,0.039418116211891174
33,0.030818980133576358,0.043310705572366714
34,0.034800880019077295,0.0542985275387764
35,0.03362007475317382,0.04031018167734146
36,0.032711962827568435,0.04412567988038063
37,0.03223406362662212,0.04333864152431488
38,0.029971537361149308,0.039241351187229156
39,0.031605496211982456,0.03908157721161842
40,0.03136535031761197,0.041719283908605576
41,0.03143181950657917,0.04173934832215309
42,0.030530448105159425,0.04329761117696762
43,0.03103899606001034,0.04186524078249931
44,0.02991953773571433,0.05109059438109398
45,0.03274528211880502,0.047121256589889526
46,0.02807128413332452,0.038903139531612396
47,0.030740733412529926,0.04622292518615723
48,0.02891739783473581,0.04108871892094612
49,0.02959029915199863,0.039904337376356125
50,0.028827256770978728,0.06143086776137352
51,0.03237073107374658,0.042500197887420654
52,0.028470242221792823,0.04441928118467331
53,0.027940746396780014,0.04729456454515457
54,0.028533707995959324,0.04925214499235153
55,0.02844922270009415,0.052609823644161224
56,0.028725649571890454,0.04193825274705887
57,0.02929364148822191,0.04106631129980087
58,0.028096744643269684,0.046998873353004456
