epoch,train_weighted_smooth_l1,val_weighted_smooth_l1
1,0.2505911935865879,0.2353651225566864
2,0.24804791137576104,0.23852995038032532
3,0.24189550131559373,0.22893701493740082
4,0.228661722689867,0.21469542384147644
5,0.21696524545550347,0.21126660704612732
6,0.20608082473278044,0.2105148583650589
7,0.19735893070697785,0.1947675347328186
8,0.18191105902194976,0.1834583282470703
9,0.17650598376989365,0.19981172680854797
10,0.17658231273293495,0.16978244483470917
11,0.17356595113873483,0.17004331946372986
12,0.1601817537844181,0.16799627244472504
13,0.15947088822722436,0.18142850697040558
14,0.1588488844037056,0.16467203199863434
15,0.15728423446416856,0.18539950251579285
16,0.14312272287905217,0.17681235074996948
17,0.13587778605520726,0.19545955955982208
18,0.13211656026542187,0.1390645056962967
19,0.12741279028356076,0.14310018718242645
20,0.1349570333212614,0.16433706879615784
21,0.12326146729290485,0.1428392082452774
22,0.13623908199369908,0.14860594272613525
23,0.12078764036297798,0.17438910901546478
24,0.11538032837212085,0.13347499072551727
25,0.11164872780442238,0.2571115791797638
26,0.11430065624415875,0.1257380247116089
27,0.11507405497133733,0.1305602341890335
28,0.11477157533168793,0.1203930675983429
29,0.11765175059437752,0.1266287863254547
30,0.10291539639234543,0.15502868592739105
31,0.10155049562454224,0.17557425796985626
32,0.13281483590602874,0.14317604899406433
33,0.10684293933212757,0.11916425824165344
34,0.09942968167364598,0.14555130898952484
35,0.09561806052923202,0.13288132846355438
36,0.10185329154133797,0.12343423813581467
37,0.09194031246006489,0.10523565858602524
38,0.11265302069485188,0.11960317939519882
39,0.10002632141113281,0.12885624170303345
40,0.09733389563858509,0.12208809703588486
41,0.09375640574842692,0.13379891216754913
42,0.09439230881631375,0.15339593589305878
43,0.09393512010574341,0.11985624581575394
44,0.09360030561685562,0.16095705330371857
45,0.08870725788176059,0.10220261663198471
46,0.08002244271337985,0.10580650717020035
47,0.0896149918437004,0.13419575989246368
48,0.09540090754628182,0.11619459092617035
49,0.09062108788639307,0.1236320436000824
50,0.07953546617180109,0.0952288880944252
51,0.0759196063503623,0.10360220819711685
52,0.08028924319893121,0.12258026003837585
53,0.09216522447764873,0.09805924445390701
54,0.0787305187433958,0.0983915701508522
55,0.07853604335337877,0.09205351769924164
56,0.07825255893170834,0.1410098522901535
57,0.07813584994524718,0.11326604336500168
58,0.07851382412016392,0.1661386340856552
59,0.09274765118956566,0.09429465979337692
60,0.08701051145792008,0.11616280674934387
