epoch,train_weighted_smooth_l1,val_weighted_smooth_l1
1,0.2652514639564536,0.21491816639900208
2,0.2618216619911519,0.22802045941352844
3,0.25774141536517575,0.22102227807044983
4,0.25753373754295433,0.21907907724380493
5,0.2468610710718415,0.22992739081382751
6,0.2417720699344169,0.2286941111087799
7,0.23426449891518464,0.2595304250717163
8,0.24262132245877926,0.1996169090270996
9,0.2209831518544392,0.23887690901756287
10,0.21634833717888052,0.20910406112670898
11,0.2037093805318529,0.258303165435791
12,0.2067407505078749,0.18209907412528992
13,0.18927617404948582,0.33095696568489075
14,0.20521513592790475,0.1997305303812027
15,0.197552005675706,0.31753575801849365
16,0.19169430790299719,0.17224733531475067
17,0.1691771535710855,0.18490171432495117
18,0.17566885782236402,0.1942829191684723
19,0.15976961702108383,0.5128821134567261
20,0.2222184477881952,0.17843326926231384
21,0.14961994079534302,0.21387715637683868
22,0.15084167959337885,0.15559446811676025
23,0.14224716961722483,0.3052468001842499
24,0.14347706760533832,0.17684318125247955
25,0.1389993474056775,0.22741742432117462
26,0.13554093453355812,0.14136265218257904
27,0.13259367864917626,0.1891593337059021
28,0.13822946316477927,0.139413982629776
29,0.12581304503096777,0.27492138743400574
30,0.12548811471259053,0.13889887928962708
31,0.11800954668697985,0.285800963640213
32,0.12347015899352053,0.62774658203125
33,0.18255233493718234,0.26834291219711304
34,0.11513689592141997,0.1223532035946846
35,0.10586061464114623,0.15930163860321045
36,0.11085683543404395,0.18517623841762543
37,0.10162527393549681,0.35603705048561096
38,0.1242714502256025,0.12236575037240982
39,0.09989482757042754,0.21597251296043396
40,0.10731136011467739,0.11599163711071014
41,0.09405719260261818,0.14986900985240936
42,0.10415539204735648,0.11317197233438492
43,0.09198743502863428,0.13663938641548157
44,0.08847958662293175,0.16730336844921112
45,0.09052318906072866,0.11371178179979324
46,0.08562672476876866,0.10811993479728699
47,0.08924825701185247,0.12145823240280151
48,0.08756787482310426,0.7540906667709351
49,0.1814502797682177,0.1149180606007576
50,0.09222799818962812,0.12246869504451752
51,0.09447245926342228,0.3331047594547272
52,0.10920557362789457,0.10532160103321075
53,0.0865575956096026,0.28109216690063477
54,0.10956587557765571,0.14098410308361053
55,0.08187751937657595,0.35879743099212646
56,0.09928047191351652,0.1041540876030922
57,0.07919816755351018,0.14880825579166412
58,0.08118814094500108,0.14815346896648407
59,0.08644912358034741,0.16763676702976227
60,0.08491613906384869,0.10786081105470657
