epoch,train_standardized_mse,val_native_cell_rmse
1,0.11634962938048622,1.9425002365184456
2,0.07722166180610657,1.778091956950996
3,0.06827082976021549,1.695078916260952
4,0.06413329985331405,1.6626027893351636
5,0.061004812067205254,1.6158887619952222
6,0.05862624164332043,1.5869776065509251
7,0.057179256935011254,1.5686782976503382
8,0.05622611398046667,1.5640960814265281
9,0.05538011562417854,1.5513130618860613
10,0.05480919507416812,1.5371280511465522
11,0.054409976709972725,1.5289643743073908
12,0.054044207388704475,1.5339072773712241
13,0.05369103445925496,1.5227997197592824
14,0.05371533605185422,1.5218690688960377
15,0.05330528776076707,1.5208786838120185
16,0.05312552709471096,1.5179170694424458
17,0.05290013399313797,1.5151010572360104
18,0.052609089253978294,1.5130084928145089
19,0.052417403933676804,1.506417194890939
20,0.052167711440812455,1.5021411165485974
21,0.05212445624850013,1.504323178596016
22,0.05191416462714022,1.4926461754870746
23,0.051931454207409515,1.4937307249330087
24,0.05168536305427551,1.499561552299394
25,0.05177553404461254,1.4915435813286146
26,0.05149912258440798,1.4961651018400524
27,0.05116563493555242,1.4827249021658235
28,0.050885340706868606,1.4851818868161462
29,0.05112459815361283,1.4816609900635247
30,0.050932339477268135,1.4876830499005833
31,0.05059549991380085,1.4780224915637536
32,0.05030358176339756,1.472173930600576
33,0.050149531019004906,1.4693471330487233
34,0.05007718486542052,1.4751019444709632
35,0.04999374699863521,1.4660935884161648
36,0.04990909621119499,1.466555284164233
37,0.04978665252300826,1.4651086997100988
38,0.04966745288534598,1.4616971082850747
39,0.049396255646239624,1.46602182438704
40,0.04960087043317882,1.453806072533441
41,0.04916855269535021,1.4603901110899027
42,0.04926833002404733,1.4511912485011413
43,0.04903478310866789,1.4533625252031424
44,0.049054495482282204,1.4473549841002997
45,0.04888955520635301,1.449860295394513
46,0.04852993769401854,1.4526458182590947
47,0.048572830855846405,1.4433169092938558
48,0.0482569005001675,1.4419475852467993
49,0.04826606234366244,1.4413235907912452
50,0.04804559593850916,1.4475114753140992
51,0.047926664013754235,1.4385007340386795
52,0.047976730560714546,1.4370419123657059
53,0.047721475193446335,1.454753938467256
54,0.047758062962781296,1.429272522865753
55,0.04754774323241277,1.4258538794841098
56,0.04744122516025196,1.4282672042265403
57,0.04743146405301311,1.4440552906339832
58,0.04759805818850344,1.4327954937232625
59,0.04734874364327301,1.444660203324568
60,0.04764710197394544,1.4248763538503963
