epoch,train_loss,val_loss
1.0,0.35566157237672164,0.35758013970106584
2.0,0.3535892521856973,0.3534592869504452
3.0,0.3468106746957512,0.35230808366178884
4.0,0.33750519250261946,0.33366026741810395
5.0,0.3168308504671586,0.32558232434746653
6.0,0.3060692048534272,0.31640169782972105
7.0,0.2892495005486686,0.3130534644411763
8.0,0.28091508278163657,0.30602031283079595
9.0,0.2684119769992519,0.3009624718920922
10.0,0.2565230601380376,0.3064303364761261
11.0,0.24709086822840065,0.3018691172790675
12.0,0.23860347225106762,0.2958403188990928
13.0,0.23255259607382914,0.2980113115174908
14.0,0.22139144833266192,0.29295726119097854
15.0,0.2146589478381567,0.30186607249050706
16.0,0.20680290055187464,0.3063450291617368
17.0,0.20546960617615856,0.30433803561502193
18.0,0.19597057282422187,0.3209793521703554
19.0,0.18960986573114258,0.3005730532234388
20.0,0.18555241651341878,0.3000288342883065
21.0,0.17635473310877808,0.3123435734644456
22.0,0.17240998921419778,0.31166354915834577
23.0,0.16409551896872823,0.32359215988187573
24.0,0.15995324151151047,0.3248659590075899
25.0,0.1537955754403105,0.32009014005643577
26.0,0.14898747355777373,0.3213400753130792
