model,interpolation_method,csv_path,grid_size,history_length,eligible_pixels,train_pixels,val_pixels,test_pixels,n_valid_pixels,mse,rmse,mae,r2,best_epoch,best_val_loss,device,runtime_seconds,peak_gpu_memory_mb,input_mask_channel,loss_mask_mode,metric_mask_mode,patch_size,patch_stride,patch_min_valid_pixels,train_patch_count,val_patch_count,normalization_input_mean,normalization_input_std,normalization_residual_mean,normalization_residual_std
patch_unet_residual,linear,C:\Users\Jupyter\Desktop\pytorch-tcn-main\EGMS_L3_E32N34_100km_U_2018_2022_1.csv,256,300,53427,37088,7856,8483,8483,2.113982915878296,1.453954234451104,1.038318395614624,0.9304831564834508,14,0.29295726119097854,cuda,8.687443999999232,621.26611328125,True,masked,masked,16,8,24,648,169,-1.5559979677200317,4.2423930168151855,-0.05084826797246933,1.5912669897079468
