epoch,train_loss,val_loss
1.0,0.33380071023611835,0.37905421304850606
2.0,0.3219836043278132,0.3628448622565745
3.0,0.3045970806859369,0.35567158820726175
4.0,0.29274047263039643,0.34344743042516396
5.0,0.2880069317154344,0.33765353221893896
6.0,0.2839100911312917,0.33416101821199223
7.0,0.2812228566338437,0.3391591916703062
8.0,0.2798441979910457,0.3307190616995091
9.0,0.27682288936053917,0.32764097841989126
10.0,0.27662408258913646,0.327264492735134
11.0,0.2738575569244375,0.32522140922006665
12.0,0.2730449707320856,0.32546942586792527
13.0,0.27167298584725735,0.3239948626614747
14.0,0.27113549106535856,0.32432649836612976
15.0,0.2685892617343038,0.33035719950583975
16.0,0.26930104048813563,0.3217257744733702
17.0,0.2687311319914338,0.3217837181725232
18.0,0.2670454516841437,0.3216980850984944
19.0,0.2661300777857848,0.31904238558788284
20.0,0.266011771956258,0.3197467062132145
21.0,0.26434414414409346,0.3242522173968806
22.0,0.2640959606576094,0.3200318359381558
23.0,0.2634234308730758,0.3195357779261083
24.0,0.2621307021989858,0.31894822296183095
25.0,0.26322646297061175,0.3173494937094256
26.0,0.26137399667848865,0.3185480964352517
27.0,0.2638906384034856,0.3242838803708257
28.0,0.26466695243197086,0.3140761079521127
29.0,0.26088699190762904,0.3173573932333634
30.0,0.2620864242382396,0.31801724682663324
31.0,0.25815953398373437,0.3144827301434378
32.0,0.2574126283789373,0.3155701881856808
33.0,0.25698152750443953,0.3156782861357786
34.0,0.2562724501515991,0.3139311305182689
35.0,0.25478227758986705,0.31250545106928396
36.0,0.2540891802897908,0.31684667939726086
37.0,0.25631366985084786,0.3085777873028457
38.0,0.253795598434071,0.3104453108463234
39.0,0.25357840091017075,0.3070998786260551
40.0,0.2536996326388073,0.3073409502760748
41.0,0.25233270222549264,0.30711891912067985
42.0,0.25127327322723136,0.31058813014243886
43.0,0.25001028345454024,0.30643166681529627
44.0,0.2490112304687922,0.30376148998623886
45.0,0.248960324529719,0.30743665234294687
46.0,0.2488154618917184,0.3037384057572704
47.0,0.24893825647617532,0.30067289943281383
48.0,0.2520177660594773,0.3005940854154166
49.0,0.24533183931499564,0.3010085962496388
50.0,0.24524749579262384,0.30162524904998805
51.0,0.2445726037380804,0.3031007412318082
52.0,0.24477717892378753,0.3004822856141343
53.0,0.2431207932196317,0.29825892867985343
54.0,0.24148584671265355,0.30220637578397574
55.0,0.2418173560168933,0.303303382291227
56.0,0.24306598777546287,0.2967530620980455
57.0,0.23926118130097088,0.30288315353552675
58.0,0.24168058304088486,0.29567495324396914
59.0,0.24227276110564364,0.29393333349064243
60.0,0.23907766855991064,0.2922992734981299
