epoch,train_loss,val_loss,epoch_seconds
1,0.345801621143307,0.23540827058828795,2.4132949999984703
2,0.3428049592035157,0.2403017099087055,2.274933400003647
3,0.33758639597467016,0.24472291194475615,1.80706160000409
4,0.3345443655337606,0.24514919519424438,2.266151299998455
5,0.3342563759003367,0.23919339936513168,1.8519295000005513
6,0.33128812313079836,0.23317883335627043,1.6887801000048057
7,0.3306619814464024,0.23471965812719786,2.0486590000000433
8,0.3282252071159227,0.23603736208035395,1.768684700000449
9,0.32552329131535124,0.2356689813045355,2.2360345000051893
10,0.3234246354017939,0.2331883620757323,2.142700300006254
11,0.3200890960437911,0.2307213029036155,2.079969800004619
12,0.3156556781913553,0.22291093720839575,2.1382904999991297
13,0.31091008175696644,0.21414584723802713,2.086245999998937
14,0.30256843460457666,0.20819730712817267,1.6663178999951924
15,0.2956677261207785,0.19951207821185774,1.5478761000049417
16,0.28289138908897127,0.19878602027893066,1.7272237000070163
17,0.27234534663813453,0.1950872242450714,2.0653383000026224
18,0.26487418838909693,0.20390899594013506,1.539900800002215
19,0.25514390979494367,0.203092105113543,1.8991183999969508
20,0.2451707226889474,0.2034092155786661,1.4585179000059725
21,0.2403660796582699,0.20292014112839332,1.5671843999953126
22,0.23107192516326905,0.2023454767007094,1.9200775999997859
23,0.22398753166198732,0.20263156524071327,2.22461309999926
24,0.21952381942953383,0.20325410136809716,1.7862535000022035
25,0.21621407227856773,0.20616264526660627,2.185981199996604
