epoch,train_loss,val_loss
1.0,46.08433532714844,45.75593566894531
2.0,46.01427459716797,45.74824905395508
3.0,45.926124572753906,45.74824905395508
4.0,45.843936920166016,45.74824905395508
5.0,45.75916290283203,45.74824905395508
6.0,45.673011779785156,45.752647399902344
7.0,45.58882522583008,45.752647399902344
8.0,45.49806594848633,45.752647399902344
9.0,45.406002044677734,45.752647399902344
10.0,45.31317901611328,45.752647399902344
11.0,45.219871520996094,45.752647399902344
12.0,45.12629318237305,45.752647399902344
