epoch,train_weighted_smooth_l1,val_weighted_smooth_l1
1,0.29039513700923253,0.16660010814666748
2,0.2873547160348227,0.16293348371982574
3,0.2798026195445726,0.16192078590393066
4,0.27422784892625585,0.16377386450767517
5,0.2705530257419098,0.1594764143228531
6,0.26708219512257464,0.15638671815395355
7,0.26491266956856085,0.15795259177684784
8,0.2607675193007602,0.15758948028087616
9,0.2582211378355359,0.15771159529685974
10,0.25557295146376585,0.16269133985042572
11,0.25568878875915396,0.16068783402442932
12,0.250405615325584,0.15971459448337555
13,0.2467315382389135,0.16256539523601532
14,0.2447539283785709,0.16338682174682617
15,0.2406211847136187,0.16328254342079163
16,0.23848181061966475,0.1650959998369217
17,0.23602212670930597,0.16576537489891052
18,0.23249444729366966,0.1656496375799179
