epoch,train_loss,val_loss
1.0,0.3369338976601709,0.36867447885632787
2.0,0.32480692381796267,0.35019917117391886
3.0,0.31146159108054644,0.34279761163934147
4.0,0.29942603213454505,0.3308664275524726
5.0,0.2908060114635382,0.32730038560755537
6.0,0.2885650696020653,0.3294547335563576
7.0,0.2848122564064173,0.3212998666234781
8.0,0.28002153858473244,0.32291486628106925
9.0,0.2795742998648598,0.316487485502525
10.0,0.276655597978718,0.31606441746920194
11.0,0.2741716713458083,0.31765188160367885
12.0,0.27365544956415067,0.31844580554392343
13.0,0.2720130985841748,0.3146418450419303
14.0,0.2706250308413779,0.3150077462483635
15.0,0.26759478255204344,0.3123593352553756
16.0,0.26712623398314,0.31420186191813104
17.0,0.2647168730679931,0.33041449678966917
18.0,0.26711010288178255,0.3291765121405523
19.0,0.26471913898515087,0.3113371682389352
20.0,0.2619610378769847,0.3174777643321922
21.0,0.26040812756327775,0.31308451109105023
22.0,0.25743231551857476,0.31755783195497034
23.0,0.25487709758627597,0.31523461298755295
24.0,0.2515035959754628,0.31575600270777765
25.0,0.24970430351020317,0.3210666025811062
26.0,0.24692611369894193,0.3155541465012313
27.0,0.2430971897308684,0.3260127340438851
28.0,0.2395103925481492,0.31497536956810235
29.0,0.23894125817400938,0.32302195958475166
30.0,0.23297808340140738,0.33151716455914304
31.0,0.230954205419557,0.31984032767101295
