model,interpolation_method,csv_path,grid_size,history_length,history_target_gap,split_strategy,tile_size,eligible_pixels,train_pixels,val_pixels,test_pixels,n_valid_pixels,mse,rmse,mae,r2,best_epoch,best_val_loss,device,runtime_seconds,peak_gpu_memory_mb,input_mask_channel,loss_mask_mode,metric_mask_mode,full_grid_n_valid_pixels,full_grid_mse,full_grid_rmse,full_grid_mae,full_grid_r2
cnn_tcn,linear,C:\Users\Jupyter\Desktop\pytorch-tcn-main\EGMS_L3_E32N34_100km_U_2018_2022_1.csv,256,300,2,random_pixel,32,53427,37398,8014,8015,8015,43.738285064697266,6.613492652501949,4.41658353805542,-0.3568104707401478,1,50.03705596923828,cuda,3.16444729999057,8572.96728515625,True,masked,masked,65536,37.1187744140625,6.092517904287397,3.609374523162842,-0.25840511159697566
