epoch,train_loss,val_loss
1.0,0.365232975461967,0.3842257998605729
2.0,0.36423882748400327,0.3846583868825862
3.0,0.36327432458783204,0.3847040376981621
4.0,0.36288458734025236,0.3853131355602833
5.0,0.36200692709568616,0.3858410361329031
6.0,0.36170313964896433,0.3864758351058025
7.0,0.3616462669572155,0.3871841077424579
8.0,0.36054963779572846,0.3959166157570513
9.0,0.3599076842030724,0.389114068811372
10.0,0.3599389078462233,0.3899160088354539
11.0,0.3583018377273814,0.3905918426870696
12.0,0.357641935538001,0.3952709164375023
13.0,0.35822171564289035,0.3962915718933906
