epoch,train_weighted_smooth_l1,val_weighted_smooth_l1
1,0.1751288800574035,0.09822756052017212
2,0.13295888166419037,0.07008610665798187
3,0.09652535601271142,0.04509315639734268
4,0.07437077293293082,0.03922642767429352
5,0.06669066455081213,0.03688130900263786
6,0.0571156279753438,0.03751130774617195
7,0.053132129015682414,0.03428136557340622
8,0.04936282312591299,0.03067697584629059
9,0.0477055486747258,0.04746313393115997
10,0.046075175697211736,0.027673309668898582
11,0.043702146453823115,0.028018921613693237
12,0.042582694534882365,0.02804187498986721
13,0.040739348761254936,0.048368968069553375
14,0.038999726433012125,0.029059119522571564
15,0.03792335336907304,0.06422672420740128
16,0.038677840701324476,0.028147246688604355
17,0.03607149471749933,0.027502600103616714
18,0.03648536760869215,0.03571637347340584
19,0.037164748425213556,0.029720447957515717
20,0.03645867828896149,0.032355986535549164
21,0.034241240632405384,0.025747772306203842
22,0.0331916160372307,0.030779162421822548
23,0.0338809864206923,0.04305414482951164
24,0.033530870854532976,0.04361599311232567
25,0.03420472701194046,0.028810271993279457
26,0.03210379995352073,0.026118725538253784
27,0.033385894348402674,0.02452152408659458
28,0.031858190465316495,0.027474703267216682
29,0.03164438076531716,0.025301557034254074
30,0.030411712892299932,0.034282486885786057
31,0.034219275530186485,0.027225252240896225
32,0.03256260776530496,0.028659630566835403
33,0.031186622962784426,0.033034201711416245
34,0.03188192935513078,0.030210833996534348
35,0.030934671596657456,0.030911842361092567
36,0.03063680324033439,0.02527105063199997
37,0.028908848789312856,0.02450023964047432
38,0.033474361631188464,0.027277840301394463
39,0.03034337522904221,0.02612871117889881
40,0.03083135789300469,0.039505813270807266
41,0.028854102499300628,0.032030556350946426
42,0.029888391186543507,0.027532773092389107
43,0.031459858198817685,0.024554498493671417
44,0.030226230741940814,0.031357210129499435
45,0.028275101144107983,0.026281099766492844
46,0.02688879608143148,0.025531291961669922
47,0.029309269764440524,0.024764051660895348
48,0.03034015933869125,0.024556200951337814
49,0.028283448688846698,0.02468029409646988
