epoch,train_standardized_mse,val_native_cell_rmse
1,0.12258437851613219,1.4411765391920357
2,0.08083188364451582,1.3408510572920807
3,0.07268888367847963,1.2971837095502983
4,0.06943236697803844,1.2792057122298994
5,0.06740572303533554,1.264903062978703
6,0.06643202477558093,1.2601291512222899
7,0.06582076407291672,1.2602640429444085
8,0.06596838564357975,1.2526192329874135
9,0.06617449342527172,1.2598969380027596
10,0.06549494391815229,1.2494343611927092
11,0.06504548578099771,1.2494873205941275
12,0.06519876420497894,1.2449573143926225
13,0.06531471047889102,1.2488769978820042
14,0.06516173177144745,1.2498000905654902
15,0.06504170495000752,1.246121733439389
16,0.06530024585398761,1.246441725147309
17,0.06508325260471214,1.2468296355680866
18,0.06492423418570649,1.2472895054352715
19,0.06528064320710572,1.2583652420682354
20,0.0650276577269489,1.2468838845653185
21,0.06522463702342728,1.254760993714898
22,0.0651535474779931,1.2463671005362196
23,0.06475386802445758,1.2445913271006788
24,0.0650924149562012,1.24915503473945
25,0.0651874669234861,1.2521499060842607
26,0.06488474035127596,1.2460745342326056
27,0.0648319214921106,1.25101979028614
28,0.06521585228090937,1.2459816833340154
29,0.06538735956630924,1.249192518991103
30,0.06559412164444273,1.2465233995488467
31,0.065126664259217,1.2481322992860877
32,0.06483976678414778,1.2472846909442337
33,0.06516089459711855,1.2469746721106068
34,0.06491451439532367,1.2450140566084276
35,0.06520943428305062,1.2472912248963566
