epoch,train_loss,val_loss,epoch_seconds
1,0.3377981956171639,0.23656225993352778,2.6560476000013296
2,0.3266890412744354,0.23374385693494013,2.235502900002757
3,0.3276774856974097,0.24223390309249654,1.9448215999946115
4,0.32868545951650424,0.2375210733974681,2.579212800003006
5,0.3235141431145808,0.2372564559473711,2.594170300006226
6,0.3222649268367711,0.23709854395950541,2.445504399998754
7,0.32253936831565466,0.24221519161673152,2.6268338000008953
8,0.32169387467643795,0.23662328632438884,2.020377799999551
9,0.31866708595086546,0.2300396956065122,2.1175155000019004
10,0.31334144983659773,0.22238612087333903,2.5306909999999334
11,0.30657065407756495,0.21505002063863418,2.366438400000334
12,0.2981043907211107,0.21061921908574946,2.114984600004391
13,0.29137440573643236,0.2072831681546043,2.632566800006316
14,0.2856854270486271,0.2020566884209128,2.342702999994799
15,0.27545895504162593,0.20910243514706106,2.635238999995636
16,0.29199979278971167,0.2106019030599033,3.387399400002323
17,0.28286816957680616,0.19445180805290446,3.1895193999953335
18,0.2705100699163535,0.19139215876074397,1.9864490999971167
19,0.27075784368550077,0.18810566164114895,2.8748889999988023
20,0.2636689509758178,0.18914319355698192,1.993634699996619
21,0.2614155405146234,0.18834325495888204,2.560331500004395
22,0.25925400305320234,0.18008088846417034,2.853222399993683
23,0.2572651012417148,0.1785426139831543,2.228747699999076
24,0.263287718024324,0.18302230449283824,2.425450800001272
25,0.26363298669457436,0.17500342603992014,2.0881758999967133
26,0.25629648588159504,0.17215361840584698,2.2129077999998117
27,0.2541372590862653,0.17483637394273982,2.220215900000767
28,0.251695164862801,0.17144682608983097,2.525784700002987
29,0.24500855343306766,0.17329012909356287,2.951588999996602
30,0.24493825742427042,0.17309460394522724,2.0962234000035096
31,0.24296464705291917,0.16280924046740813,2.3216182999967714
32,0.2410260720507187,0.16019204346572652,2.321233200003917
33,0.241765839212081,0.16096366416005528,2.3558282000012696
34,0.2413183186093674,0.1646425986991209,2.43172510000295
35,0.23570289287497015,0.16933467326795354,2.476419300000998
36,0.23350557882119627,0.1736377429436235,2.374432500000694
37,0.2302683241227094,0.1782429113107569,3.010475700000825
38,0.22443800967405825,0.17444834945832982,2.692142599997169
39,0.22491687640328617,0.17654062413117466,2.4283791999987443
40,0.22815776473897345,0.1758088189012864,2.7609087000018917
