epoch,train_loss,val_loss
1.0,0.3308227029191808,0.3826374914857839
2.0,0.3269228849772177,0.37974416501766106
3.0,0.32401993301634463,0.3684176960303651
4.0,0.31489072780810895,0.3446672874082141
5.0,0.30106419594184664,0.32887196066570823
6.0,0.2898164172241212,0.316186407270081
7.0,0.27935434955815575,0.30859616961800806
8.0,0.2688056198867868,0.3005783088675068
9.0,0.2611516156967385,0.29456475756236994
10.0,0.2494896081678755,0.2994277854072782
11.0,0.2411185027230284,0.289672465483837
12.0,0.23217607477670857,0.2982104911295075
13.0,0.22567378315154427,0.29147699399614596
14.0,0.21562234732925017,0.28901025641892614
15.0,0.20564153498382406,0.29011837700353654
16.0,0.20090905304407153,0.2970833896573801
17.0,0.19019549687927048,0.29170880089115836
18.0,0.18370099914983357,0.2952418882822334
19.0,0.17411037801549126,0.2978587660905621
20.0,0.16629099574097875,0.2914867539622774
21.0,0.15820367751959924,0.2855280012033655
22.0,0.14637019876975796,0.289462196442775
23.0,0.13662483860256297,0.3040296712021884
24.0,0.13015749429784315,0.3019671455553721
25.0,0.1176808559201174,0.2897032280654371
26.0,0.10528021650974596,0.2867277110940916
27.0,0.09389135709847418,0.29036383946714406
28.0,0.0869248530054584,0.29316479237579635
29.0,0.07820585872944485,0.29160746825242323
30.0,0.06891354137342849,0.2852200565778947
31.0,0.058464209751066525,0.28437047924425835
32.0,0.049792613736318284,0.2869852842551307
33.0,0.04323929643200681,0.28280856948531896
34.0,0.03857103962593553,0.2850171728544266
35.0,0.03127647201895156,0.2804994001305397
36.0,0.025554216757640958,0.27979352559583676
37.0,0.024639850830412282,0.2830272871981793
38.0,0.021129226121165048,0.283115518240727
39.0,0.01744129751462192,0.27805996029595426
40.0,0.015402931225774444,0.28196183224017873
41.0,0.013189229583201192,0.2776808004142691
42.0,0.011157041844562487,0.27776820885520287
43.0,0.00936910978018454,0.2793051399346507
44.0,0.009082220733685238,0.2798810658249879
45.0,0.00914878361536398,0.2790210386442504
46.0,0.00824120308512975,0.27666339926208655
47.0,0.007039758474680676,0.27881639307587375
48.0,0.006300808518134717,0.2760340549663237
49.0,0.005529912963083562,0.2774268791114855
50.0,0.005559735523550091,0.2768715679382496
51.0,0.0076693926172197845,0.2798443593093646
52.0,0.006019860645655269,0.2763099204373444
53.0,0.0048662626668641825,0.27664962249764213
54.0,0.004306664831169295,0.2764605600624872
55.0,0.004980971083346706,0.2766006077229859
56.0,0.005302664264708304,0.2774437192556078
57.0,0.005725956877039455,0.2778301172055615
58.0,0.004058002603848457,0.2770124685454551
59.0,0.0031228649063900103,0.27594059074726707
60.0,0.0025609765184588873,0.2765042982124918
