epoch,train_weighted_smooth_l1,val_weighted_smooth_l1
1,0.3051732971387751,0.3206196129322052
2,0.3045095205307007,0.3199295997619629
3,0.30376725512392383,0.31995025277137756
4,0.3024871016249937,0.3206406831741333
5,0.3023691352675943,0.31931552290916443
6,0.30012939782703624,0.3174971044063568
7,0.29504595959887786,0.3188741207122803
8,0.2910706435932833,0.3162548243999481
9,0.2843601125128129,0.3205166459083557
10,0.2771881696055917,0.31597426533699036
11,0.27109186263645396,0.32100969552993774
12,0.2631925809032777,0.3205595016479492
13,0.25592436247012196,0.3154142498970032
14,0.25144025595749125,0.33481255173683167
15,0.24630815667264602,0.32118427753448486
16,0.23590068519115448,0.3248840868473053
17,0.22967945828157313,0.33472296595573425
18,0.2261867312824025,0.32805687189102173
19,0.21978710153523615,0.32577067613601685
20,0.21552756253410787,0.33648478984832764
21,0.21809011522461386,0.32109886407852173
22,0.208867989042226,0.3349165618419647
23,0.20367086459608638,0.3309321105480194
24,0.19666998088359833,0.33443695306777954
25,0.1978702895781573,0.34052547812461853
