epoch,train_weighted_smooth_l1,val_weighted_smooth_l1
1,0.1803698768573148,0.17645782232284546
2,0.13550390393606254,0.12323366105556488
3,0.09949266484805516,0.10896792262792587
4,0.08062508396272149,0.08607694506645203
5,0.06764542058642421,0.06875622272491455
6,0.06107204029602664,0.06922811269760132
7,0.05486618974911315,0.05858548730611801
8,0.0554185059719852,0.056861456483602524
9,0.049536334590188094,0.056452807039022446
10,0.048171619405703886,0.05094371363520622
11,0.04720852108938353,0.05245813727378845
12,0.04088767007259386,0.04758518561720848
13,0.04312076444870659,0.04687654599547386
14,0.04150617877021432,0.04894488304853439
15,0.039882761985063554,0.05150052160024643
16,0.038939458105180944,0.05618728697299957
17,0.039032261459422964,0.06401543319225311
18,0.039375810298536505,0.054775893688201904
19,0.03686162349102753,0.05367745831608772
20,0.035716604122093744,0.04569064825773239
21,0.037854735646396874,0.04544020816683769
22,0.03590913291222283,0.04595506563782692
23,0.03602708036612187,0.0515214167535305
24,0.03426209384841578,0.04544857144355774
25,0.03442998520497765,0.043360549956560135
26,0.034089654537716084,0.050510864704847336
27,0.03408931182431323,0.04476289078593254
28,0.03294157097116113,0.04419702664017677
29,0.03382555487166558,0.04233010113239288
30,0.034604227582791025,0.04036177694797516
31,0.0322936656751803,0.043247561901807785
32,0.03253325394221714,0.05185879021883011
33,0.03342813244089484,0.040879026055336
34,0.03186448370771749,0.04568944498896599
35,0.031054208068443195,0.04680453985929489
36,0.03343311216948288,0.04515890032052994
37,0.03233264236311827,0.051894936710596085
38,0.03152488102870328,0.04230533912777901
39,0.03130641608898129,0.04097908362746239
40,0.031141914001532964,0.03985884040594101
41,0.030665278966937746,0.04181724414229393
42,0.031451233729187934,0.04652343690395355
43,0.03211323798501066,0.062464598566293716
44,0.0290116110949644,0.04583229497075081
45,0.03011099360883236,0.0498536117374897
46,0.031404491553881336,0.0454593151807785
47,0.02964410561003855,0.043913137167692184
48,0.02921937234433634,0.046331148594617844
49,0.027447789840932404,0.04746106266975403
50,0.031447558224733385,0.044004905968904495
51,0.03050775368298803,0.04850161075592041
52,0.030171324592083694,0.051356762647628784
