epoch,train_loss,val_loss
1.0,55.2490119934082,71.4111099243164
2.0,55.224754333496094,71.38892364501953
3.0,55.15267562866211,71.3680419921875
4.0,55.10466003417969,71.34245300292969
5.0,55.037208557128906,71.3680419921875
6.0,54.97408676147461,71.3680419921875
7.0,54.904273986816406,71.3680419921875
8.0,54.83230209350586,71.3680419921875
9.0,54.7588005065918,71.3680419921875
10.0,54.684207916259766,71.3680419921875
11.0,54.608787536621094,71.3680419921875
12.0,54.532779693603516,71.36809539794922
13.0,54.456668853759766,71.3680419921875
14.0,54.379520416259766,71.3680419921875
