seed,model,rmse,mae,mse,r2,runtime_seconds,peak_gpu_memory_mb,best_epoch,train_patch_count,val_patch_count,metrics_path
42,cnn_lstm_hybrid,1.2711371960099418,0.8853309154510498,1.615789771080017,0.9642149971785686,550.7796781999932,1545.67041015625,60,659,173,C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\nontransformer_round3_cnnlstm_l1_3seed\cnn_lstm_hybrid\linear\split_seed_42\metrics.json
43,cnn_lstm_hybrid,1.4393278194219985,1.0093169212341309,2.071664571762085,0.9612435356091477,458.4848568000016,1545.67041015625,39,643,187,C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\nontransformer_round3_cnnlstm_l1_3seed\cnn_lstm_hybrid\linear\split_seed_43\metrics.json
44,cnn_lstm_hybrid,1.2561026852144364,0.8942246437072754,1.5777939558029175,0.9639219989509772,551.4105494000032,1545.67041015625,58,657,187,C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\nontransformer_round3_cnnlstm_l1_3seed\cnn_lstm_hybrid\linear\split_seed_44\metrics.json
45,cnn_lstm_hybrid,1.3637448372467809,0.9750800728797913,1.8597999811172485,0.9388417854524277,541.9122736999998,1545.67041015625,60,648,169,C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\nontransformer_round3_cnnlstm_l1_extra2seed\cnn_lstm_hybrid\linear\split_seed_45\metrics.json
46,cnn_lstm_hybrid,1.208278271089219,0.8587924242019653,1.4599363803863525,0.9569431468514625,546.7306882000048,1545.67041015625,60,658,178,C:\Users\Jupyter\Desktop\found_training_project\revision_outputs\nontransformer_round3_cnnlstm_l1_extra2seed\cnn_lstm_hybrid\linear\split_seed_46\metrics.json
