epoch,train_loss,val_loss
1.0,45.550384521484375,37.487693786621094
2.0,45.445987701416016,37.46067428588867
3.0,45.3466682434082,37.4536018371582
4.0,45.26120376586914,37.45369338989258
5.0,45.15472412109375,37.45369338989258
6.0,45.05043411254883,37.45369338989258
7.0,44.94233322143555,37.45369338989258
8.0,44.83191680908203,37.45369338989258
9.0,44.720001220703125,37.45369338989258
10.0,44.60708999633789,37.45369338989258
11.0,44.493526458740234,37.45369338989258
12.0,44.37955093383789,37.45369338989258
13.0,44.26533126831055,37.45369338989258
