epoch,train_raw_point_loss,val_raw_point_loss,gradient_l2_mean,epoch_seconds
1,0.31070318642784567,0.27509980276227,0.015171669163357685,0.32338300021365285
2,0.30971163861891804,0.27435970306396484,0.02892594921457417,0.3356228000484407
3,0.3070347843801274,0.26995545377333957,0.057646649122676426,0.3590251002460718
4,0.3006907236926696,0.2676980135341485,0.11057919493931181,0.2998731001280248
5,0.29353927207343716,0.26357878744602203,0.21690598612322526,0.35960259987041354
6,0.2860107378048055,0.25732728590567905,0.33040324204108296,0.3100168998353183
7,0.2768130859031397,0.26301983123024303,0.4766823986873907,0.31487359991297126
8,0.272323199931313,0.25719480216503143,0.5452741038273362,0.30237550009042025
9,0.26588833288234826,0.25964731847246486,0.6162203322438633,0.34100480005145073
10,0.2516619457918055,0.2572026252746582,0.6362786731299233,0.34071769984439015
11,0.2412013556150829,0.25135915726423264,0.873643399161451,0.3160554999485612
12,0.2354242981356733,0.2607009833057721,1.0365606178255642,0.2989262999035418
13,0.2312104894834406,0.2609755111237367,1.1780373445328545,0.3581138998270035
14,0.2356936944758191,0.2773672578235467,1.1093992433127235,0.40376600017771125
15,0.21645779951530345,0.24841350565354028,1.2149886453852934,0.34606199990957975
16,0.21801275803762324,0.26108631615837413,1.5222643780357696,0.3126755002886057
17,0.20902554384049246,0.2461854393283526,1.5761217816787607,0.3508847998455167
18,0.21865439940901363,0.24578709403673807,1.6540084200746872,0.3818851001560688
19,0.20223601556876125,0.25921052942673367,1.5643863081932068,0.35704550007358193
20,0.192048096919761,0.24069383988777796,1.8283418425742317,0.31615089997649193
21,0.1888348639887922,0.2547552598019441,1.7899419472498053,0.32999369967728853
22,0.18368002334061792,0.2591713145375252,1.890503210179946,0.35023179976269603
23,0.1853184960782528,0.2359803058207035,2.3172345722422882,0.35678680008277297
24,0.17359698388506384,0.25048619136214256,2.0688120757832245,0.33861720003187656
25,0.18056725403841803,0.23742326845725378,2.4317887986407563,0.3300262000411749
26,0.17236591130495071,0.2295571950574716,2.0966207490247837,0.31846729991957545
27,0.1620735293802093,0.25902313739061356,2.315091965829625,0.41749409958720207
28,0.20121488150428324,0.2339076561232408,2.382243784911492,0.3117984998971224
29,0.1729930380687994,0.22933219745755196,2.394343567245147,0.3524636998772621
30,0.18736875188701294,0.25554313510656357,2.8585220277309418,0.34479380026459694
31,0.2135825135252055,0.25244955470164615,1.2230510580189087,0.3392266998998821
32,0.1580065464710488,0.23568901295463243,2.447535381597631,0.44314710004255176
33,0.16041870897307114,0.23271260783076286,3.068176443085951,0.47931399988010526
34,0.15325983219286976,0.23694156358639398,2.5955940344754387,0.4942761999554932
35,0.16755818268832037,0.23067003985246023,2.9940393321654377,0.5239242999814451
36,0.15258655127357035,0.25781385724743205,2.3945980615475597,0.46541430009528995
37,0.13594881861525424,0.2287668858965238,2.4807414167067585,0.4628460998646915
38,0.1520790047943592,0.25057366738716763,3.5502169202355778,0.4118029000237584
39,0.15089305643649661,0.22107323879996935,3.516617675037945,0.3555989000014961
40,0.14546372807201216,0.21983080605665842,3.1201578939662262,0.4073777999728918
41,0.1325712455984424,0.23073276256521544,3.2918308166896595,0.4155311002396047
42,0.13865465824218356,0.2142588123679161,3.6769080267233005,0.3389921002089977
43,0.13981030158260288,0.21387951324383417,3.4336021682795357,0.46114129992201924
44,0.1253337616867879,0.22445000583926836,2.788718558409635,0.5324081997387111
45,0.23653696148711092,0.22646292919913927,2.715130445711753,0.4916601004078984
46,0.15289551983861363,0.26331926882267,2.493031194981407,0.37032899959012866
47,0.13583358990795472,0.21349778895576796,3.2523781569565045,0.3437410001643002
48,0.12888146893066518,0.26278187955419224,3.7932824632700752,0.38444949965924025
49,0.1309449067887138,0.21148807182908058,3.4743588847272537,0.46815109997987747
50,0.13448108272517428,0.21722823133071265,3.3785734720089855,0.5002123997546732
51,0.13588865802568548,0.2958163308600585,3.737650743302177,0.48157599987462163
52,0.1395573486738345,0.21750772247711816,4.547260759507909,0.3833190998993814
53,0.12352592322756262,0.2431621104478836,3.188733756542206,0.3193977000191808
54,0.11372866810244672,0.20324836919705072,3.501277630819994,0.3527269000187516
55,0.1196551794076667,0.3090378940105438,3.452741842059528,0.3295277999714017
56,0.12031663296853795,0.2054323690632979,2.9952388686292313,0.3499039001762867
57,0.14151038580081043,0.214979350566864,3.799982060404385,0.35383310029283166
58,0.11975441960727468,0.21522500490148863,3.467616112793193,0.7283292002975941
59,0.12600693347699501,0.21048378820220628,4.131593292250352,0.33950180001556873
60,0.11994480297845952,0.20747087771693865,3.4654929129516376,0.30051090009510517
