epoch,train_standardized_mse,val_native_cell_rmse
1,0.11152428567409516,1.7520718305492229
2,0.07200881212949753,1.6455396488568048
3,0.06588836580514908,1.602406397706797
4,0.06314569100737571,1.577504798844974
5,0.06132800251245499,1.5618614768038521
6,0.06024161159992218,1.548125472934609
7,0.05926930233836174,1.5404884504653
8,0.0585856194794178,1.5337096194574504
9,0.05805571347475052,1.5429494905463899
10,0.057610902935266495,1.5231130521931258
11,0.056992277354002,1.5233205526006715
12,0.05671680644154549,1.5126864957669162
13,0.05628904685378075,1.5116581965950695
14,0.05657417461276054,1.5056221821722149
15,0.055786247104406356,1.5061147776775226
16,0.05547290489077568,1.5012675797819315
17,0.05516855642199516,1.4958558102826172
18,0.054968471825122836,1.506500619938612
19,0.05471494346857071,1.4934934830471338
20,0.054408278167247776,1.4855210887706713
21,0.054110708981752395,1.4830973445144673
22,0.053922318071126935,1.4792258441467936
23,0.05354958340525627,1.4838583730866792
24,0.053494808971881865,1.4741787018809065
25,0.05315033420920372,1.4706078930468562
26,0.053211076706647875,1.4669866137588696
27,0.05297700449824333,1.472413689077228
28,0.052414876520633695,1.470031890514986
29,0.052303488552570346,1.46022851341732
30,0.052094592899084094,1.4580899611311506
31,0.05180338203907013,1.4546226118840557
32,0.05196830466389656,1.4488105661550597
33,0.05153967142105102,1.4487681360997353
34,0.05137035310268402,1.4501027453970063
35,0.05168268457055092,1.4565584105040288
36,0.05107861310243607,1.440196586818292
37,0.05113039657473564,1.448450395046164
38,0.050734237134456635,1.4500236976227032
39,0.050222182422876356,1.4322899688148096
40,0.050059837847948076,1.4296634708924092
41,0.049805352836847304,1.426976718416557
42,0.04975296437740326,1.4237420563678393
43,0.049544177502393726,1.424467435943797
44,0.04945369377732277,1.4335637423249947
45,0.04932975441217422,1.4185400153383365
46,0.048958959877491,1.4162498579458136
47,0.0491544246673584,1.4267989577966476
48,0.04891876071691513,1.4116212038968252
49,0.04867486387491226,1.4171646228143722
50,0.048770242780447004,1.410448468166785
51,0.04856311082839966,1.4157364349019335
52,0.04838252007961273,1.4046055201828838
53,0.047967257499694826,1.4061570264981262
54,0.04779263198375702,1.4012108251401116
55,0.04780247047543526,1.3981075218928094
56,0.047522629648447036,1.400106481234407
57,0.047278648912906646,1.3911545145391302
58,0.04721293777227402,1.3922546929371202
59,0.04745640307664871,1.3939230272129135
60,0.04699747160077095,1.3892867202544033
