epoch,train_weighted_smooth_l1,val_weighted_smooth_l1
1,0.2490982971709184,0.24892020225524902
2,0.24613909935108338,0.24548102915287018
3,0.23815803485687334,0.23879817128181458
4,0.2248977967584976,0.222461998462677
5,0.2139116998272713,0.21923688054084778
6,0.20344172041825573,0.21955250203609467
7,0.20148803218446595,0.208212748169899
8,0.18450902733537886,0.2028619796037674
9,0.17663452149641634,0.19640685617923737
10,0.17075933877265814,0.1893024891614914
11,0.16348877037414397,0.17191994190216064
12,0.1637805158441717,0.18361523747444153
13,0.15200370000769395,0.18455080687999725
14,0.1530324968725744,0.15690037608146667
15,0.14676071440029625,0.17784671485424042
16,0.1422016436252931,0.17604537308216095
17,0.13891567184467507,0.14845046401023865
18,0.14140376824923237,0.15150171518325806
19,0.1362329741770571,0.14462506771087646
20,0.1488543888836196,0.15470828115940094
21,0.13765090154577989,0.1733560711145401
22,0.13137872306385426,0.1492527723312378
23,0.12064749311016064,0.146360382437706
24,0.11853161251003091,0.13090908527374268
25,0.12273152977830232,0.16363129019737244
26,0.11477182820589855,0.1276809126138687
27,0.12924541036287943,0.1652427613735199
28,0.11185521527071192,0.12463106215000153
29,0.1258034828786898,0.12937067449092865
30,0.1104923796774161,0.11791009455919266
31,0.11125445584155093,0.11429046094417572
32,0.12111104339963258,0.12701162695884705
33,0.10978286653155028,0.11307506263256073
34,0.10463428790822174,0.12290633469820023
35,0.1000110221029532,0.10876377671957016
36,0.10294513968807278,0.13523270189762115
37,0.10963935134085742,0.14928993582725525
38,0.09936507490247187,0.10484715551137924
39,0.09991154413331639,0.10286667197942734
40,0.09730453992431815,0.11846232414245605
41,0.10334965692024038,0.1071820929646492
42,0.09137686778499622,0.11476022750139236
43,0.09505329330009643,0.15089605748653412
44,0.09051611959332168,0.11414985358715057
45,0.09898076285467003,0.09685932844877243
46,0.10817886301965425,0.10511532425880432
47,0.10597660400048652,0.11226306110620499
48,0.09023692443816349,0.11379505693912506
49,0.09403432886859384,0.11390778422355652
50,0.09465516087683765,0.12605394423007965
51,0.08619903426880789,0.19972936809062958
52,0.097865089623615,0.1209460124373436
53,0.08653858717944887,0.106641486287117
54,0.08518027299732873,0.10091762244701385
55,0.07788595105662491,0.09282004833221436
56,0.08552874391428147,0.10303286463022232
57,0.07968885365008103,0.09010862559080124
58,0.0914910723163624,0.10105760395526886
59,0.08276380993651622,0.15581616759300232
60,0.07765621530136677,0.10174088925123215
