epoch,train_loss,val_loss
1.0,46.14265060424805,45.73725509643555
2.0,46.01998519897461,45.734859466552734
3.0,45.90911102294922,45.72990798950195
4.0,45.81277847290039,45.735687255859375
5.0,45.69105529785156,45.73978042602539
6.0,45.570960998535156,45.73978042602539
7.0,45.44810104370117,45.75703048706055
8.0,45.32557678222656,45.73978042602539
9.0,45.1978874206543,45.73978042602539
10.0,45.071598052978516,45.73978042602539
11.0,44.94493865966797,45.73978042602539
12.0,44.81812286376953,45.73978042602539
13.0,44.69129180908203,45.73978042602539
