epoch,train_weighted_smooth_l1,val_weighted_smooth_l1
1,0.2529134810572923,0.25641220808029175
2,0.250322010029446,0.25183242559432983
3,0.24468733475665855,0.2491530478000641
4,0.23470230415613966,0.23445989191532135
5,0.2342337058349089,0.22810228168964386
6,0.21359186205599043,0.30725404620170593
7,0.20673695417365642,0.22183012962341309
8,0.1983143894961386,0.2074945718050003
9,0.18317596192913826,0.19038741290569305
10,0.18931041928854855,0.19077306985855103
11,0.17505582414492213,0.19776847958564758
12,0.17257407322676496,0.18059442937374115
13,0.15898762387458723,0.17573215067386627
14,0.16261612443309842,0.16302216053009033
15,0.16487561873715334,0.17028675973415375
16,0.15232712090617478,0.2065812349319458
17,0.14792558656196403,0.16434639692306519
18,0.1437396201671976,0.15996387600898743
19,0.14133400567854293,0.14462529122829437
20,0.12995915664265853,0.14071282744407654
21,0.1495910295934388,0.14240944385528564
22,0.12247691965765423,0.1667124181985855
23,0.12658214554040118,0.16573020815849304
24,0.12419662188098889,0.14002710580825806
25,0.11548631194263997,0.13697560131549835
26,0.11853642611190526,0.1391308754682541
27,0.11792415651408109,0.12857279181480408
28,0.1134158412013391,0.15107153356075287
29,0.11056046330868596,0.1496959924697876
30,0.10928658674461673,0.12195459753274918
31,0.1210800733680677,0.14790655672550201
32,0.11968644128905402,0.12278688699007034
33,0.11584288393608247,0.1454625278711319
34,0.10378547486933795,0.15881839394569397
35,0.10692874695917573,0.11853880435228348
36,0.10183717182489356,0.11039968580007553
37,0.09980961003086784,0.1255582571029663
38,0.12049878509056688,0.11095015704631805
39,0.10781357377165496,0.11264869570732117
40,0.09333011914383281,0.10788211971521378
41,0.09551892286599284,0.12233895808458328
42,0.0917192648607071,0.10630375146865845
43,0.10701372971137364,0.13434076309204102
44,0.08847703709445819,0.10393573343753815
45,0.08673090961846439,0.16198556125164032
46,0.11417789847561807,0.11283338069915771
47,0.09252411985036099,0.13680818676948547
48,0.0859681586123476,0.10151766240596771
49,0.09076975722505588,0.1013934537768364
50,0.10327745086014872,0.14852018654346466
51,0.09677611291408539,0.13647904992103577
52,0.08293907818469134,0.11346856504678726
53,0.08315306352545516,0.10080038756132126
54,0.09484925625300167,0.0994153618812561
55,0.09071127991333153,0.0986144170165062
56,0.07989930632439526,0.10385088622570038
57,0.08362887754584804,0.10526417940855026
58,0.08406694824195872,0.10091280937194824
59,0.08015382940871547,0.11053469032049179
60,0.0766946558247913,0.0955967903137207
