epoch,train_loss,val_loss,epoch_seconds
1,0.35576522850490117,0.15342815717061362,3.2789204999971844
2,0.3436720227444922,0.2132413281748692,2.429391800000303
3,0.3528933387536269,0.23254960464934507,3.046291000002384
4,0.35860296093917393,0.20552878640592098,3.325820300000487
5,0.34553070251758283,0.14788339287042618,2.9241492000001017
6,0.3384009705973672,0.12463653987894456,2.766055399999459
7,0.34443978321823204,0.11874889365086953,2.7623308000002
8,0.3451586355279376,0.12378019839525223,3.3968386000015016
9,0.3383333199247197,0.13742326510449251,3.4250384000006306
10,0.331817964782248,0.14982049042979875,2.4562131999991834
11,0.32894023023285235,0.15894403991599879,2.3095124999999825
12,0.32485060696001655,0.14842410385608673,2.610479700000724
13,0.31909457140869196,0.13697694366176924,2.1738494000019273
14,0.31471819623366937,0.13215509057044983,2.9234588999970583
15,0.30621960852946434,0.14307413746913275,2.90422590000162
