epoch,train_weighted_smooth_l1,val_weighted_smooth_l1
1,0.30949003380887646,0.24664460122585297
2,0.30735718502717857,0.24639323353767395
3,0.30758567943292503,0.24616898596286774
4,0.30567694236250487,0.2462657243013382
5,0.3028305365758784,0.24599242210388184
6,0.3004325558157528,0.24553994834423065
7,0.30020543932914734,0.24561405181884766
8,0.29568349613862877,0.252341091632843
9,0.2892920988447526,0.24546034634113312
10,0.28564949771937204,0.256162166595459
11,0.28327974677085876,0.24349498748779297
12,0.27403884600190553,0.25756335258483887
13,0.2689688714111553,0.244740292429924
14,0.26333105213501873,0.25390610098838806
15,0.26406018611262827,0.2585171163082123
16,0.264709010720253,0.2370975911617279
17,0.24864411792334387,0.2531120479106903
18,0.25453191206735726,0.2377791702747345
19,0.2394173189121134,0.23927798867225647
20,0.23896581460447872,0.23690713942050934
21,0.23959307372570038,0.2531280815601349
22,0.23762804532752319,0.24235154688358307
23,0.2345081743072061,0.24498350918293
24,0.23024342866504893,0.2383822351694107
25,0.21536466654609232,0.25234389305114746
26,0.22203555790817037,0.24839596450328827
27,0.21690510739298427,0.23866420984268188
28,0.21201251797816334,0.23671314120292664
29,0.21683000291095061,0.2320420742034912
30,0.2351374336901833,0.2438109666109085
31,0.21484615084003,0.2460142821073532
32,0.19926039523938122,0.24350862205028534
33,0.1913631111383438,0.2319081872701645
34,0.19386419478584738,0.23122403025627136
35,0.18814002152751474,0.2845534682273865
36,0.20118439197540283,0.233918234705925
37,0.18056726893957922,0.23447473347187042
38,0.18173924351439757,0.228655144572258
39,0.18612790633650386,0.2365218847990036
40,0.17584603630444584,0.24516139924526215
41,0.1699870070990394,0.23201873898506165
42,0.16924470049493454,0.23154228925704956
43,0.16623414264005773,0.2317602038383484
44,0.16697843898745143,0.22908750176429749
45,0.16113339539836435,0.2557438015937805
46,0.1674327526022406,0.26217126846313477
47,0.1584623710197561,0.25186339020729065
48,0.15910825177150614,0.23656193912029266
49,0.15526310836567597,0.23751483857631683
50,0.16011320229838877,0.23952071368694305
