model,interpolation_method,csv_path,grid_size,history_length,eligible_pixels,train_pixels,val_pixels,test_pixels,n_valid_pixels,mse,rmse,mae,r2,best_alpha,best_val_rmse,best_epoch,device,runtime_seconds,peak_gpu_memory_mb
lasso,linear,C:\Users\Jupyter\Desktop\pytorch-tcn-main\EGMS_L3_E32N34_100km_U_2018_2022_1.csv,512,300,213961,149801,32363,31797,31797,1.740623950958252,1.3193270826289636,0.9337083101272583,0.9517358002971896,0.0001,1.3220443725585938,600,cuda,7.693960600008722,751.833984375
