epoch,train_loss,val_loss
1.0,0.36281321379621995,0.4318625782304851
2.0,0.36218646464436854,0.43094191984649405
3.0,0.3611604144643696,0.4313101482541501
4.0,0.3571198924500706,0.42672499224283245
5.0,0.3523588015653507,0.4251712543720655
6.0,0.35249093758563643,0.416988240132709
7.0,0.34195768985530156,0.4186904343013842
8.0,0.33448441774684273,0.4096324313857516
9.0,0.3281954849832894,0.4022717285585444
10.0,0.31545448644240676,0.40608364064033936
11.0,0.3045861541757388,0.4039920429108638
12.0,0.2891380274051905,0.4330831263074056
13.0,0.32068767028200656,0.4125906881332084
14.0,0.28864746149024495,0.41017315501041157
15.0,0.266087584692358,0.4132447276174432
16.0,0.25279453477720476,0.4140758631165841
17.0,0.250112815682581,0.411650037091721
18.0,0.22910267403725088,0.4260102061875951
19.0,0.2140180923665277,0.4171921846991193
20.0,0.20010588038146218,0.42607709273090993
21.0,0.1919037467951627,0.4266365761854248
