epoch,train_loss,val_loss
1.0,0.33613138123820535,0.3958984806928299
2.0,0.3233359694133976,0.3806949014966889
3.0,0.30813777989316843,0.37627523917032224
4.0,0.29891511731017123,0.3689717192439268
5.0,0.2964666156567924,0.3536938168838456
6.0,0.28927732576049026,0.35139003209938546
7.0,0.2856991393990389,0.3463004609931352
8.0,0.28501591922348224,0.347814483551598
9.0,0.2839526612658918,0.35205913815762274
10.0,0.27990804004067155,0.34635613324769077
11.0,0.2766562587649564,0.34894386607564815
12.0,0.275589710127729,0.34420314124756635
13.0,0.2743393003073283,0.34598844787156274
14.0,0.27421925235131805,0.34287528736846845
15.0,0.2713450497660241,0.34306678687642805
16.0,0.268857859276082,0.3454537808282243
17.0,0.26802998245202414,0.344400618343043
18.0,0.26429731915292576,0.34108763446426954
19.0,0.2645466781947198,0.34303598431016064
20.0,0.26337674833160163,0.3432594443448362
21.0,0.2580242409496737,0.34674969014776613
22.0,0.25955630394813545,0.3452635727359171
23.0,0.25425329541819036,0.3476823108637449
24.0,0.25138369926861986,0.3507998280831902
25.0,0.24935747606345107,0.3503452822601892
26.0,0.2475688970443917,0.3445942880099768
27.0,0.24476844277860224,0.34415509796235344
28.0,0.24478513970397314,0.347964227498537
29.0,0.23943106296762487,0.3504181113811859
30.0,0.24592057650797572,0.3430353812427451
