epoch,train_weighted_smooth_l1,val_weighted_smooth_l1
1,0.25064153611660006,0.2544938325881958
2,0.24741987481713296,0.2537984549999237
3,0.23988354802131653,0.2477588653564453
4,0.22935863330960274,0.23642116785049438
5,0.21412399768829346,0.21671602129936218
6,0.20695093393325806,0.22369132936000824
7,0.2046133543550968,0.21200764179229736
8,0.19036022514104844,0.2084699422121048
9,0.17756153613328934,0.20190630853176117
10,0.16921718165278435,0.18274715542793274
11,0.1714300888776779,0.2207024246454239
12,0.18963709309697152,0.2139143943786621
13,0.16773204624652863,0.19202151894569397
14,0.15677272215485571,0.18089237809181213
15,0.14419813208281995,0.16675156354904175
16,0.1413371805101633,0.15399913489818573
17,0.14084093421697616,0.1584434062242508
18,0.13988108962774276,0.1732090562582016
19,0.13290421321988105,0.18099530041217804
20,0.1315491636097431,0.15539582073688507
21,0.1317903780937195,0.15414172410964966
22,0.13096783243119717,0.16616912186145782
23,0.13043153926730156,0.17056302726268768
24,0.12003413401544094,0.1519809365272522
25,0.12443301506340504,0.1306198388338089
26,0.12728498116135598,0.15122047066688538
27,0.12278046183288098,0.24650543928146362
28,0.11204259626567364,0.12996746599674225
29,0.11544102184474468,0.15301741659641266
30,0.11182659208774566,0.12701956927776337
31,0.1115070840716362,0.1383621245622635
32,0.11180102817714214,0.1325341910123825
33,0.10052835606038571,0.14605996012687683
34,0.09905566237866878,0.11933925002813339
35,0.10556460954248906,0.1194794625043869
36,0.10702406741678715,0.14715850353240967
37,0.12404965415596962,0.1301814466714859
38,0.10665410995483399,0.14125601947307587
39,0.09410635843873023,0.11642500758171082
40,0.10292587384581565,0.11504364013671875
41,0.09776493683457374,0.13046212494373322
42,0.09772609122097492,0.1210130825638771
43,0.09435890667140484,0.1395859271287918
44,0.08835784964263439,0.11228551715612411
45,0.1050726730376482,0.14389725029468536
46,0.08851274758577347,0.11146421730518341
47,0.09191102549433708,0.11410998553037643
48,0.09741987116634845,0.11867409199476242
49,0.08482398226857185,0.21054808795452118
50,0.08642555855214595,0.11329425126314163
51,0.07961297951638699,0.10707739740610123
52,0.09624270465224981,0.11495565623044968
53,0.0901774400100112,0.1640402376651764
54,0.09407668367028237,0.12895695865154266
55,0.08332549814134836,0.1028008908033371
56,0.08160541865974665,0.11762506514787674
57,0.08177098978310823,0.11188466101884842
58,0.07615658428519964,0.09724938124418259
59,0.07930603019893169,0.11589936912059784
60,0.07938948765397072,0.09806255996227264
