epoch,train_raw_point_loss,val_raw_point_loss,gradient_l2_mean,epoch_seconds
1,0.3076137539840514,0.2706492319703102,0.016619547991262328,0.3764269999228418
2,0.3068301918045167,0.26942064861456555,0.01945171904780211,0.36047539999708533
3,0.30448634970572686,0.2690916607777278,0.03447740242606209,0.39896649960428476
4,0.30154314396842835,0.2645047754049301,0.06814118907336265,0.38752999994903803
5,0.2947623619148808,0.26184825723369914,0.12881562017625378,0.36595060024410486
6,0.2865182444933922,0.2564893327653408,0.2360881151210877,0.33465899992734194
7,0.27942113289909976,0.2570816936592261,0.32857392247646083,0.3180821998976171
8,0.26671989214035774,0.24784487237532934,0.5054552973278107,0.4537229002453387
9,0.2624654991011466,0.24997438987096152,0.5607753222988497,0.3866531001403928
10,0.25932833071677913,0.2490501975019773,0.6549919843673706,0.3716099001467228
11,0.2452165537303494,0.2492052527765433,0.7178621955456272,0.37319700000807643
12,0.23976063632195996,0.25000933185219765,0.9249171922283788,0.39149400033056736
13,0.2297412209933804,0.24592583874861398,0.9594428241252899,0.5142964003607631
14,0.23859148304308614,0.24653142442305884,1.0727747649915758,0.40130360005423427
15,0.22219435726442643,0.2460476060708364,0.9838022349342224,0.40918179973959923
16,0.2132733392138635,0.244300560404857,1.261465169729725,0.42789110029116273
17,0.20503892965855136,0.2448438877860705,1.3246180540130985,0.3973639002069831
18,0.20185408236518984,0.2451230138540268,1.4316282589589395,0.3373413998633623
19,0.19598983468547945,0.23639112090071043,1.8115017894775636,0.3103462001308799
20,0.19995525046702353,0.2444253625969092,1.685338141456727,0.35351970000192523
21,0.19804029358971503,0.24496296669046083,1.3526041200084071,0.3138072998262942
22,0.1905928898242212,0.24141303325692812,1.7049893659930075,0.3312861998565495
23,0.18201298915570782,0.2387220561504364,1.7824906985605917,0.33884570002555847
24,0.18811773532821285,0.24827133739988008,2.3258930329353578,0.28154739970341325
25,0.17600321673577832,0.2299719713628292,2.1371724413287256,0.29821550007909536
26,0.16943017753862566,0.24331087494889894,2.1671335216491454,0.30991779966279864
27,0.19300946136636118,0.2548412159085274,2.481093418213629,0.3074716995470226
28,0.17382698746458178,0.23494404554367065,1.8550677991682483,0.3355474001727998
29,0.18691607444517075,0.24654284740487734,2.0963954704423107,0.4615291003137827
30,0.1721361433306048,0.23724312583605447,1.8527395571431806,0.359192400239408
31,0.15661895948071633,0.23086284970243773,1.8762158520760075,0.32402139995247126
32,0.1584126906048867,0.22704787055651346,2.61801355308102,0.39450319996103644
33,0.15402640834931405,0.229989156126976,2.142690530707759,0.41541590029373765
34,0.15394164045010844,0.2306229124466578,2.086810609986705,0.3542089001275599
35,0.1607595324035614,0.2520361915230751,2.945837172769731,0.35374140040948987
36,0.14204205644707527,0.2311757244169712,2.7491029289460953,0.31460560020059347
37,0.15557636801273592,0.23023302853107452,3.2646160029595896,0.3296213001012802
38,0.14393647664016293,0.22412743419408798,2.8307069386205366,0.3187996996566653
39,0.14067667121848754,0.2352966566880544,2.59384084516956,0.3237427999265492
40,0.15551625023926458,0.2397125487526258,3.2585852165375986,0.3126512998715043
41,0.14970521556754265,0.23152746384342512,2.819536291783856,0.30476609990000725
42,0.13818509468147833,0.245156300564607,2.757054974955897,0.2868623002432287
43,0.12921148562623608,0.2366965872546037,2.596727475043266,0.30768280010670424
44,0.13532992788860876,0.2667702982823054,3.3202176940056587,0.29380760015919805
45,0.13818240526222414,0.2267990199228128,3.4391992649724408,0.31802420038729906
46,0.13188039295135007,0.22221962114175162,3.515250503055511,0.32274859957396984
47,0.12452318038671248,0.2337397833665212,3.1132734014141943,0.3163315001875162
48,0.15760188838166575,0.24623451257745424,3.528434661126906,0.2989859003573656
49,0.12389144517721669,0.25054257983962697,3.0720993588047643,0.3057252997532487
50,0.13268598024883577,0.2134180342157682,3.905957152766566,0.2970408000983298
51,0.13459849910389993,0.23285593713323274,3.662073850631714,0.3044659001752734
52,0.12538605808250367,0.22609524056315422,3.0910812001074515,0.2990799001418054
53,0.14639499687379406,0.22053319215774536,3.5176668763160706,0.30654409993439913
54,0.12283344590856184,0.24721351638436317,2.83207130816675,0.2997242999263108
55,0.129913653817869,0.2304456407825152,3.4489871955687,0.3650779998861253
56,0.13027892429982463,0.21338133762280145,3.7055698690875882,0.31308519979938865
57,0.1258487485108837,0.2255932204425335,3.5549412965774536,0.35862600011751056
58,0.11967399956718568,0.20693902795513472,3.727369702631427,0.30814610002562404
59,0.11449184965702795,0.21804816400011381,3.3202786041844274,0.3603936000727117
60,0.12110912751766943,0.21038921053210893,3.9909095879523986,0.34176120022311807
