epoch,train_standardized_mse,val_native_cell_rmse
1,0.11206486347046765,2.1273287857184298
2,0.07336980815638196,2.002824041981293
3,0.0645072665065527,1.919221413934655
4,0.06009100580757314,1.8617404284751038
5,0.057210117409175094,1.8252996015270928
6,0.05516406572000547,1.80484673955442
7,0.053908530792052094,1.7832301092685519
8,0.05257698724215681,1.76094977234118
9,0.051809570667418564,1.7514729032366696
10,0.0513935810462995,1.7503917002843772
11,0.050862632183866066,1.7371348658525454
12,0.050526226447387176,1.7292802256770434
13,0.050172886049205605,1.7322303985147718
14,0.049965896559032524,1.7189284608973565
15,0.04956863092427904,1.7159355196271808
16,0.04946831088851799,1.7113272475622623
17,0.04944095912982117,1.711684995417796
18,0.04912334104830569,1.709549545299419
19,0.049274662509560585,1.705670883589527
20,0.04868688400496136,1.7018470885783328
21,0.048609989949248054,1.6986560116670175
22,0.0486549630083821,1.6992339691933411
23,0.04832625846293839,1.694712719745313
24,0.04820980588820847,1.7034958487929788
25,0.04804843630303036,1.6864170234773763
26,0.04775239103897051,1.6837148650977858
27,0.04785856994038278,1.6808544741306544
28,0.047544326463883575,1.6808155262033386
29,0.04755171997980638,1.6767913669230115
30,0.04716780070554127,1.6736798838686084
31,0.04706490801816637,1.6699684753833741
32,0.0469735325737433,1.6692379099020647
33,0.04680901156230406,1.6677335860064282
34,0.04686143808066845,1.663473935034784
35,0.04656925458799709,1.6605450933507082
36,0.04645653509280898,1.6644715113747475
37,0.046368746933611954,1.6595205612245372
38,0.04644327153536407,1.6568764532979212
39,0.046256810765374794,1.655669492051708
40,0.046328084712678734,1.6509404495745683
41,0.04600147462703965,1.6494866412467855
42,0.04575552825223316,1.6471876522837396
43,0.04556715759364041,1.6456978675326326
44,0.04558942483907396,1.6413532103218065
45,0.045424367555163124,1.6434305038620667
46,0.04539950496771119,1.6379866024247147
47,0.04516461000523784,1.6368756844325087
48,0.045284689319404686,1.6339751781614935
49,0.04491941224444996,1.6320497497002215
50,0.04477427747439255,1.629970864282823
51,0.04487842372195287,1.6401967646434468
52,0.044893085956573486,1.6446474408716796
53,0.045211410827257416,1.6305020206212824
54,0.044850887900049034,1.6294945746430618
55,0.04446164366196503,1.6206868245623247
56,0.04440038109367544,1.621499106403397
57,0.04407977753064849,1.6225017767502028
58,0.044200114059177315,1.6163272037063992
59,0.04398829811675982,1.613023315768554
60,0.0441315450112928,1.614728110058466
