model,interpolation_method,csv_path,grid_size,history_length,history_target_gap,split_strategy,tile_size,eligible_pixels,train_pixels,val_pixels,test_pixels,n_valid_pixels,mse,rmse,mae,r2,best_epoch,best_val_loss,device,runtime_seconds,peak_gpu_memory_mb,input_mask_channel,loss_mask_mode,metric_mask_mode,full_grid_n_valid_pixels,full_grid_mse,full_grid_rmse,full_grid_mae,full_grid_r2
cnn_tcn,linear,C:\Users\Jupyter\Desktop\pytorch-tcn-main\EGMS_L3_E32N34_100km_U_2018_2022_1.csv,256,300,2,spatial_tile,32,53427,37088,7856,8483,8483,46.33943557739258,6.807307513062163,4.770812034606934,-0.523839739693448,1,39.086830139160156,cuda,3.654163100000005,8572.96728515625,True,masked,masked,65536,37.13946533203125,6.09421572739522,3.6098642349243164,-0.25910657756255584
