model,interpolation_method,csv_path,grid_size,history_length,history_target_gap,split_strategy,tile_size,eligible_pixels,train_pixels,val_pixels,test_pixels,n_valid_pixels,mse,rmse,mae,r2,best_epoch,best_val_loss,device,runtime_seconds,peak_gpu_memory_mb,input_mask_channel,loss_mask_mode,metric_mask_mode,full_grid_n_valid_pixels,full_grid_mse,full_grid_rmse,full_grid_mae,full_grid_r2
cnn_lstm_maskaware,linear,C:\Users\Jupyter\Desktop\pytorch-tcn-main\EGMS_L3_E32N34_100km_U_2018_2022_1.csv,128,300,2,spatial_tile,32,13332,9260,2034,2038,2038,101.39545440673828,10.069530992391766,5.848855495452881,-0.18654525011793477,1,32.307151794433594,cuda,0.741250500024762,2208.78271484375,True,masked,masked,16384,38.4132194519043,6.197839902087202,3.6693315505981445,-0.2595895555759862
