model,interpolation_method,csv_path,grid_size,history_length,history_target_gap,split_strategy,tile_size,eligible_pixels,train_pixels,val_pixels,test_pixels,n_valid_pixels,mse,rmse,mae,r2,device,runtime_seconds,peak_gpu_memory_mb,full_grid_n_valid_pixels,full_grid_mse,full_grid_rmse,full_grid_mae,full_grid_r2
persistence,linear,C:\Users\Jupyter\Desktop\pytorch-tcn-main\EGMS_L3_E32N34_100km_U_2018_2022_1.csv,256,300,2,spatial_tile,32,53427,37094,8532,7801,7801,2.917825937271118,1.7081644936220628,1.191810131072998,0.9454136445738573,analytical,4.900002386420965e-05,0.0,65536,2.0414254665374756,1.4287846116673695,0.8884891271591187,0.9307913506685783
