epoch,train_standardized_mse,val_native_cell_rmse
1,0.12378487092527476,2.2711797771937055
2,0.07788510722192851,2.0170977917915103
3,0.06671128049492836,1.93268998272174
4,0.061284567822109566,1.8783635885317385
5,0.05807453698732636,1.8369185008051432
6,0.05553961375897581,1.8110936961914652
7,0.05393085239285773,1.7847430002382274
8,0.05265816080976616,1.767810824560875
9,0.051573891531337394,1.7549854515013785
10,0.0510908727618781,1.7448838005266898
11,0.05037426474419507,1.736467583380311
12,0.050008059394630516,1.7305758011208927
13,0.04956445301120931,1.7253055445874397
14,0.04924631660634821,1.719301113234832
15,0.049083409661596474,1.718094438052577
16,0.0487778823484074,1.7115999049160584
17,0.04854854094711217,1.7086403237923853
18,0.04854072020812468,1.705126102341828
19,0.04837093078954653,1.705740587499469
20,0.04805313101546331,1.7003261948867094
21,0.04786625690758228,1.6977366347427487
22,0.04777200536971742,1.6950207355116347
23,0.047774691473353996,1.6976277015050638
24,0.04762331701137803,1.6891950563659284
25,0.047742178324948654,1.6907766418114543
26,0.04730118861929937,1.6925062747631336
27,0.04719275422394276,1.6871235647078338
28,0.0470243114978075,1.6802811101532873
29,0.046861679208549584,1.6772921933282627
30,0.04662726159122857,1.676526140380306
31,0.046508381312543694,1.6774830709583892
32,0.04644188488071615,1.6722386298421255
33,0.046328251334753906,1.6694548673552185
34,0.046079583296721634,1.667283634312529
35,0.04619366201487454,1.6662621651914729
36,0.045956128192218865,1.6649354092050195
37,0.045957475900650024,1.6610527313454884
38,0.04573303088545799,1.6637009628921517
39,0.04570159722458233,1.6577336900945892
40,0.045733966271985664,1.6646260153414332
41,0.04547459649091417,1.6575610005993007
42,0.04544218731197444,1.6689055074545776
43,0.045605842024087906,1.6505693251105464
44,0.0451167935336178,1.6484370107649833
45,0.04504642229188572,1.6522817477840999
46,0.04494312117722901,1.644638624154002
47,0.0453359628604217,1.6556776485725397
48,0.04522146487777883,1.6465120020423034
49,0.04476352662525394,1.6387020560571872
50,0.04456287012858824,1.6375399711409866
51,0.04438624683428894,1.6400563876029108
52,0.04454315436834639,1.633787641581127
53,0.04435909810391339,1.631645157525762
54,0.04421034015037797,1.6328292442179762
55,0.044153461063450035,1.6303800065121465
56,0.04414858076382767,1.6283227915620428
57,0.04391239922155033,1.6240866185012273
58,0.043858177959918976,1.6249865400330177
59,0.04373473081399094,1.6225188208353365
60,0.04372201622887091,1.627482323718325
