epoch,train_weighted_smooth_l1,val_weighted_smooth_l1
1,0.2745700854548188,0.15667353570461273
2,0.27028219644413437,0.1556747555732727
3,0.2584241985581642,0.148505300283432
4,0.24555315025324045,0.13881969451904297
5,0.23398779627195623,0.13794156908988953
6,0.22305257185253985,0.13320966064929962
7,0.2114104647622552,0.12541329860687256
8,0.19957499206066132,0.1442481279373169
9,0.19681185154720796,0.1255130022764206
10,0.1855771882936012,0.1217661127448082
11,0.1755584577141806,0.12124992161989212
12,0.17067901651526607,0.12419985979795456
13,0.16382732225018878,0.11300014704465866
14,0.16889616171287936,0.10982511192560196
15,0.15722379278998042,0.10551024228334427
16,0.14255681027506673,0.1029367446899414
17,0.1393723777213762,0.11397887021303177
18,0.13773732502446617,0.10918191075325012
19,0.1300869579751824,0.1162564754486084
20,0.13041362426308697,0.09897833317518234
21,0.12882957564190375,0.10338478535413742
22,0.1235602056217748,0.1005803570151329
23,0.11948444087838017,0.09481982886791229
24,0.1122501689160979,0.09839864820241928
25,0.11472233280886052,0.08603845536708832
26,0.10759944130861482,0.11918452382087708
27,0.13827596570170203,0.09065064042806625
28,0.11638750456446825,0.08703836798667908
29,0.1131265452781389,0.09125672280788422
30,0.10574585234009942,0.08793555945158005
31,0.09656243052246959,0.08391258120536804
32,0.1049178674124008,0.10428643226623535
33,0.10135868546921153,0.09917345643043518
34,0.09460466398402702,0.10742367058992386
35,0.09539836532501288,0.082176573574543
36,0.09083617227368576,0.09164290130138397
37,0.0977554235520751,0.07755867391824722
38,0.09059372345028921,0.07648881524801254
39,0.0882469541284927,0.07788041234016418
40,0.08984596230262934,0.078616201877594
41,0.08741206008681031,0.07612847536802292
42,0.0839633120787005,0.08095965534448624
43,0.09072717816330665,0.08151363581418991
44,0.09395238219998604,0.075449638068676
45,0.08451106732841147,0.19126692414283752
46,0.09973479980646177,0.07485475391149521
47,0.08138833723442498,0.07483554631471634
48,0.0920942192680614,0.0834481418132782
49,0.07786083632950173,0.08422887325286865
50,0.08860287607409233,0.08263716101646423
51,0.07737063295965971,0.07970923185348511
52,0.0825250607503708,0.07154684513807297
53,0.07667577348996041,0.08816155046224594
54,0.08119933839974015,0.0891740694642067
55,0.08000666210644466,0.07153602689504623
56,0.0753904860899892,0.069375179708004
57,0.0737345555234094,0.07356372475624084
58,0.06982461488697418,0.0676991418004036
59,0.07676014979911405,0.06922519952058792
60,0.07768674987519897,0.07202263921499252
