model,interpolation_method,csv_path,grid_size,history_length,history_target_gap,split_strategy,tile_size,eligible_pixels,train_pixels,val_pixels,test_pixels,n_valid_pixels,mse,rmse,mae,r2,best_epoch,best_val_loss,device,runtime_seconds,peak_gpu_memory_mb,input_mask_channel,loss_mask_mode,metric_mask_mode,full_grid_n_valid_pixels,full_grid_mse,full_grid_rmse,full_grid_mae,full_grid_r2
cnn_lstm_nolossmask,linear,C:\Users\Jupyter\Desktop\pytorch-tcn-main\EGMS_L3_E32N34_100km_U_2018_2022_1.csv,256,300,2,spatial_tile,32,53427,37094,8532,7801,65536,33.02876281738281,5.747065583180935,3.1320013999938965,-0.11974505126366042,50,33.02876281738281,cuda,14.815659299987601,8765.29443359375,True,unmasked,all,65536,33.02876281738281,5.747065583180935,3.1320013999938965,-0.11974505126366042
