epoch,train_loss,val_loss
1.0,0.3621747257191972,0.3738245365808058
2.0,0.3582134418870266,0.3734458552716574
3.0,0.3574272623317093,0.37575534924241716
4.0,0.35596294540789947,0.372415852380544
5.0,0.34637806930810205,0.37459565480528173
6.0,0.33209172656169406,0.36045710983735724
7.0,0.3165170899195101,0.3572977459924015
8.0,0.3025469529381611,0.3524139647513249
9.0,0.28641787970347227,0.34498257509155916
10.0,0.27582420659466433,0.35052916188372385
11.0,0.2596828366947465,0.3370469780509011
12.0,0.24358823687718933,0.33989108806414126
13.0,0.22883089720834415,0.35251057981189504
14.0,0.21403080904686456,0.35099492376553476
15.0,0.20155691612327023,0.35370297743784185
16.0,0.18800228511919043,0.36047433163917414
17.0,0.17092441225679106,0.3798960136204945
18.0,0.15597729299722216,0.38339138385259536
19.0,0.14122480460713444,0.37761418156263143
20.0,0.12901528454531827,0.37700876395054017
21.0,0.11671056746964902,0.3973130347679397
22.0,0.10367643075108983,0.38025790481868355
23.0,0.0961278739248779,0.38424014544526525
