epoch,train_weighted_smooth_l1,val_weighted_smooth_l1
1,0.3033670116873348,0.31957292556762695
2,0.30334026147337523,0.3191334009170532
3,0.298723322503707,0.3199109733104706
4,0.30239451983395743,0.3191112279891968
5,0.2993681500939762,0.32000938057899475
6,0.2992747601340799,0.32312700152397156
7,0.2959215851391063,0.31923162937164307
8,0.2929619445520289,0.3170376420021057
9,0.28927331111010385,0.32461902499198914
10,0.2883209393304937,0.3191414177417755
11,0.27584729124518004,0.32035142183303833
12,0.2754830998532912,0.3169688284397125
13,0.26599471271038055,0.3225903809070587
14,0.2623008270474041,0.31828629970550537
15,0.25715599691166596,0.31205636262893677
16,0.25354683749816,0.31792810559272766
17,0.24762948909226587,0.3164950907230377
18,0.24475841750116908,0.32107967138290405
19,0.23736602155601277,0.31341156363487244
20,0.23094621300697327,0.32605165243148804
21,0.22611923165181103,0.32663556933403015
22,0.22651369957362905,0.31493550539016724
23,0.2217400056474349,0.33891913294792175
24,0.21888554008568034,0.32912877202033997
25,0.2108474084559609,0.325665146112442
26,0.20785333479152007,0.32417652010917664
27,0.20862717488232782,0.32917821407318115
