epoch,train_loss,val_loss
1.0,0.3636074409367457,0.3807040946354603
2.0,0.3621945534933584,0.38134846019943347
3.0,0.3619253403980477,0.3819329278712218
4.0,0.36178692468613666,0.3819443086059483
5.0,0.3617026562801114,0.381901718575302
6.0,0.3615894308112111,0.38186133106342834
7.0,0.36160794785695605,0.3821058578781481
8.0,0.36138671544821604,0.38239640409938996
9.0,0.3609280227044011,0.38280460489652157
10.0,0.36035543026012207,0.38299101767877386
11.0,0.3598982132859262,0.3844153298671734
12.0,0.35899229853410336,0.38289135331665936
13.0,0.357874314698835,0.385377280049716
