epoch,train_standardized_mse,val_native_cell_rmse
1,0.182317385873334,1.735469827439342
2,0.0758408046412197,1.6935955164450558
3,0.07251674152741377,1.6681866945146326
4,0.07055085457184097,1.645876585286879
5,0.0681268921629949,1.6249761414462534
6,0.06563431579111652,1.6177402117234938
7,0.06500504838980058,1.605674210242808
8,0.06405540725046938,1.5967327440706476
9,0.06296819871799512,1.5903454343628123
10,0.06224374193698168,1.5910816378928074
11,0.06180583308874206,1.592797959687626
12,0.061027360021729364,1.575966391111031
13,0.06011441532014446,1.579584148561922
14,0.05977366843514822,1.5626301040916908
15,0.05940399179235101,1.5605655400861773
16,0.0586554893207821,1.551309328497263
17,0.058626558504660024,1.5468601661020178
18,0.058159807781604206,1.5548208917778885
19,0.05799835882234303,1.5386135250673365
20,0.0575025594285266,1.5351601404288195
21,0.05708003687587651,1.537124110347265
22,0.056927219541235405,1.5322248671913243
23,0.05659391498193145,1.5253176830933124
24,0.05613964233039455,1.5292183484509263
25,0.05622851052744822,1.5244904263587342
26,0.055804978886788544,1.5301862294969106
27,0.05567133430899544,1.5164309732901948
28,0.055238239975138145,1.5169735591288953
29,0.05519321755590764,1.520372602219347
30,0.054877410515804186,1.5207338075855916
31,0.05482517881318927,1.5120367746744816
32,0.05454874957319011,1.5080108333816327
33,0.054453682704744016,1.5142690300601898
34,0.054442543113096195,1.517470099839082
35,0.054444521834904495,1.514582012487789
36,0.053940592079677364,1.506379342476733
37,0.05415820410813798,1.5067610814813692
38,0.05405819157815792,1.499917883519152
39,0.05382936109196056,1.5072012065386025
40,0.05365831443023952,1.4992051173743914
41,0.05355484809049151,1.497450735754878
42,0.05308537341823632,1.5054381136785595
43,0.05329761908135631,1.50052569995658
44,0.0532562292011624,1.4953431340729386
45,0.05319306588816372,1.5040385077001384
46,0.052794625220650974,1.509854194100841
47,0.05281470199538903,1.4942136802561792
48,0.0530083684081381,1.5023704088439656
49,0.0529326973059638,1.4909207276307488
50,0.05249500274658203,1.4988296006844193
51,0.05229512398893183,1.4882550880286933
52,0.052434221375733614,1.5133178455585539
53,0.052641890816051855,1.5015566337911594
54,0.052231498401273384,1.4953068372373988
55,0.05231676906855269,1.4960973823154593
56,0.051707358565181494,1.4923637861065735
57,0.05165899197824977,1.4896447383036522
58,0.051679909313944256,1.4952868221252296
59,0.05173400086774067,1.4935291219378954
60,0.05153292663056742,1.4910953672623182
