epoch,train_raw_point_loss,val_raw_point_loss,gradient_l2_mean,epoch_seconds
1,0.30822522441546124,0.31159933366709286,0.01886907272422925,0.37696219999997993
2,0.30519460714780366,0.3120437492099073,0.03968912597077015,0.3459322999988217
3,0.3014829686054817,0.3097019601199362,0.0866015208646273,0.3492829000024358
4,0.2960640581754538,0.3055463275975651,0.20314947458413932,0.40427139999883366
5,0.28835294185540616,0.2937559174994628,0.2673173405421086,0.3442637999978615
6,0.2774361123641332,0.29497334692213273,0.42828456598978776,0.3208974000008311
7,0.27174915755406404,0.29249998471803135,0.5537205338478088,0.30704090000290307
8,0.26073515988313234,0.2813238712648551,0.6326635884932983,0.3194147999965935
9,0.2598035022234305,0.28341331829627353,0.7945755215791556,0.2932077000004938
10,0.250605114759543,0.2913221762412124,0.9245913242682432,0.2752433999994537
11,0.24496736320165488,0.28463006226552856,0.9851395189762115,0.3422592999995686
12,0.2349600734618994,0.2876938490404023,1.0454852879047394,0.3900857000007818
13,0.23262112874251145,0.2700851046376758,1.2424863095466907,0.3487088000001677
14,0.22729145257900923,0.2821977349619071,1.3283189565707476,0.3734470000017609
15,0.21948925463052896,0.2699903729889128,1.489633892591183,0.3672108999999182
16,0.21271915580981818,0.2603329018586212,1.6083789490736449,0.3354583000000275
17,0.21015992989906898,0.2654680146111382,1.512346985248419,0.3261934000001929
18,0.2086186634424405,0.25264448920885724,1.966298643595133,0.2834027999997488
19,0.19482058974412772,0.2710991973678271,1.6996063444858942,0.30908999999883235
20,0.195392145942419,0.2691669248872333,2.183782927500896,0.3366385999979684
21,0.19021272315428808,0.27733291933933896,1.9438097591583545,0.36233050000009825
22,0.18818658475692457,0.3043127788437737,2.4544076858422694,0.34961050000129035
23,0.20397205421557793,0.3466978180739615,1.5265905964068878,0.3053503000010096
24,0.19108137144492224,0.24740291469626957,2.4890278577804565,0.32295000000158325
25,0.17632290988396376,0.2421971679561668,2.3586963537411814,0.32324959999823477
26,0.177815155341075,0.243531151364247,2.613962534146431,0.33844699999826844
27,0.1587030100516784,0.22788829315039846,1.954349507123996,0.3666257000004407
28,0.183393266529609,0.24643888283107016,2.5540194312731423,0.37025290000019595
29,0.16568835423542902,0.24815459963348177,2.6478488613397646,0.37906479999946896
30,0.15942351462749335,0.2253759072886573,2.914817996514149,0.3602634999988368
31,0.16004999975363413,0.23210171113411585,3.1848158897497716,0.32401990000289516
32,0.16502608569004598,0.22498598736193445,2.872536520163218,0.3267694999995001
33,0.16326095488591072,0.23535931607087454,3.025609465745779,0.2796085000009043
34,0.15702373610857207,0.26797661516401505,3.0338768378282204,0.29860529999859864
35,0.15783275797581062,0.22030946819318664,2.4051676224439573,0.313476700001047
36,0.1795107011611645,0.24970418711503348,2.9033748706181846,0.40263839999897755
37,0.15972508929478815,0.31555309312211144,2.642041366833907,0.3474865000025602
38,0.16103152930736542,0.22624188868535888,3.14831964022074,0.32682410000052187
39,0.14092169205347696,0.2193698849942949,2.982231775919596,0.3471443000016734
40,0.13841842038509172,0.21631602777375114,2.9939483129061184,0.3568747999997868
41,0.13399777561426163,0.20712060688270462,2.969575855976496,0.3472976999983075
42,0.14783533070331964,0.20956753442684808,3.363078854022882,0.3599093000011635
43,0.14180732575746682,0.22860556385583347,3.792178091330406,0.29533420000007027
44,0.13726606430151525,0.2140994883245892,3.5377615048335147,0.32775150000088615
45,0.133532526019292,0.20869383422864807,3.9098217288653054,0.3027209000028961
46,0.1227247084562595,0.21984857072432837,2.9272097517282534,0.28822410000066156
47,0.13660494601115203,0.24013981305890614,4.350858914546477,0.35536859999774606
48,0.12748094896475473,0.20241351632608306,3.598577558994293,0.34020130000135396
49,0.14793012807002434,0.2031908519566059,4.212599005454626,0.3638472999991791
50,0.1276095165656163,0.20735742648442587,3.9327463033871775,0.3465211000002455
51,0.12804613491663566,0.23061190297206244,3.658635532244658,0.379305900001782
52,0.11573305095617588,0.24346666286389032,4.022780393942808,0.32718780000141123
53,0.11738435198099186,0.2729097708231873,3.833204591885591,0.3097314999977243
54,0.13037326110479158,0.21531951344675487,4.383836328983307,0.30228779999742983
55,0.1165424631192134,0.19388752803206444,3.369207496826465,0.3200202000007266
56,0.11676023289179191,0.2309923159579436,4.406272454139514,0.2998023000000103
57,0.1254630847237049,0.3301922240191036,4.720134238402049,0.2761190999990504
58,0.20181390452079284,0.23619707425435385,1.7325848165230873,0.3345372000003408
59,0.133292613694301,0.19623197863499323,3.504215494180337,0.4005349000035494
60,0.11971155821512906,0.19055451287163627,4.132332499210651,0.35395380000045407
