epoch,train_weighted_smooth_l1,val_weighted_smooth_l1
1,0.30538613305372353,0.2748522162437439
2,0.2999666368260103,0.2745870351791382
3,0.31699056485119986,0.27515923976898193
4,0.3024447122040917,0.2740102708339691
5,0.2968647103099262,0.27362746000289917
6,0.29696181854780984,0.27493396401405334
7,0.2936666248475804,0.2748245596885681
8,0.2950053986381082,0.27420946955680847
9,0.29872001269284415,0.2834374010562897
10,0.2891564377967049,0.2785314619541168
11,0.2870611548423767,0.28020793199539185
12,0.2887328530059141,0.279636412858963
13,0.2869615581105737,0.27929437160491943
14,0.27774736548171325,0.2783888280391693
15,0.2692269709180383,0.27777954936027527
16,0.2590028389411814,0.27858680486679077
17,0.2534982491942013,0.275910884141922
