epoch,train_raw_point_loss,val_raw_point_loss,gradient_l2_mean,epoch_seconds
1,0.30850754640041256,0.2909867749972777,0.018112162844492838,0.5487423000013223
2,0.3075932764854187,0.2897560339082371,0.03284390655179054,0.42044220000025234
3,0.30546346803506214,0.28478017855774274,0.06659859552597389,0.39989670000068145
4,0.29674706474328655,0.27641604298895056,0.15858770075898904,0.42062410000289674
5,0.2859623665228868,0.26978488537398254,0.31385205609676164,0.4134304999970482
6,0.2806872274631109,0.2794118049469861,0.528099197989855,0.3782688999999664
7,0.2728187770415575,0.28301366757262836,0.4888914854098589,0.4086729999980889
8,0.26303464556351686,0.2616861868988384,0.5626238328524125,0.417727099997137
9,0.2559535277959628,0.25981807844205335,0.753113486063786,0.37810869999884744
10,0.2475498215510295,0.2668591480363499,0.7208834955325494,0.4188575000007404
11,0.24452627316499367,0.2606027654626153,1.0192954479119716,0.4552339000001666
12,0.23936985891598922,0.2711996639316732,1.1947218347818425,0.3820376000003307
13,0.23796430574013636,0.25603989443995734,1.0771775161608672,0.4059202999997069
14,0.22689042870814985,0.2524531307545575,1.160188519801849,0.41806910000013886
15,0.2257497467291661,0.2528888799927451,1.2604642747304378,0.37117810000199825
16,0.22281358486566788,0.24400200762531973,1.453413880788363,0.3302509999994072
17,0.21376899916392106,0.2521125904538415,1.480759430390138,0.32235649999711313
18,0.20229908327261606,0.24554805999452417,1.6592401281381264,0.31996649999928195
19,0.20953310605807182,0.24084090915593234,1.7319932625843928,0.31377550000252086
20,0.21255434361787942,0.2405100573192943,1.7827650583707368,0.3845610999997007
21,0.19704562502029616,0.24528430537744003,1.8758802505639882,0.467207600002439
22,0.21201072862515083,0.24541343748569489,1.8944301788623517,0.403414000000339
23,0.19413011998702318,0.26368107714436273,1.8966107735267053,0.3935854000010295
24,0.18062337048542806,0.23869855972853574,1.84969990222882,0.39505300000018906
25,0.1785135146899101,0.22796840220689774,2.163623708945054,0.44341390000045067
26,0.18444467049378616,0.22325286336920477,2.4591138928364487,0.3948060999973677
27,0.18100803861251244,0.24199653552337128,2.6119159918565016,0.3993141999999352
28,0.17852176611240095,0.22112752361731094,2.4659998019536338,0.4233645999993314
29,0.16944768050542244,0.23699584874239835,2.5426179323440943,0.36182689999986906
30,0.1728366901859259,0.22937613928859885,3.202296024713761,0.32244830000126967
31,0.17087310457076782,0.21941459449854764,2.288126555008766,0.3055591000011191
32,0.16187587609657875,0.21523872017860413,2.9246743749349546,0.3190768000022217
33,0.14983848272225794,0.21267615258693695,2.461650189680931,0.3724136999990151
34,0.1774508651250448,0.22588707980784503,3.258617164232792,0.39245779999691877
35,0.15107175688713026,0.20545973561026834,3.2194482623002467,0.3872440999984974
36,0.14725904071178192,0.20700764046473938,2.942828967021062,0.36052009999912116
37,0.15391473223765692,0.22343496842817825,3.4356443545757194,0.35199069999725907
38,0.17996013565705374,0.22559524801644412,3.2884957454143424,0.3632830999995349
39,0.1565525764838243,0.20316968113183975,2.6541629296082716,0.34265460000096937
40,0.15399597795345846,0.22439897805452347,3.898127419826312,0.3080780999989656
41,0.1580369464862041,0.2015289318832484,3.317901987295884,0.3969714999984717
42,0.1483964727093012,0.20758900655941528,3.1438712630516443,0.36569260000032955
43,0.15475640312219277,0.22840701991861517,3.5905872996036825,0.38514199999917764
44,0.1393783109692427,0.19283259930935773,2.896716663470635,0.47602809999807505
45,0.13253629073882714,0.2495217959989201,3.504170767771892,0.4579023000005691
46,0.14559239206405786,0.20681225576184012,3.8078356110132656,0.41273459999865736
47,0.1481650383808674,0.2192230915481394,3.512412517498701,0.4686595999992278
48,0.13308689303887197,0.26773974976756354,3.45428419418824,0.43393830000059097
49,0.15781694306777075,0.19205967946486038,2.7500732846749134,0.30481779999900027
50,0.15056930883572653,0.19268733737143603,3.5289787634825096,0.2885951999996905
51,0.13239160753213441,0.21675527163527228,3.6685843758094006,0.3295995000007679
52,0.14907179658229536,0.19698545201258225,3.678637301310515,0.2841219000001729
53,0.14114367751738963,0.20396717908707532,4.179566766971197,0.28633410000111326
54,0.12160049780057026,0.19467543336478146,3.7976897679842434,0.33362429999760934
55,0.11960515131553014,0.18229791047898206,3.9052732724409838,0.3986220000006142
56,0.11861806343763302,0.20439077710563486,3.472746260655232,0.33157180000125663
57,0.12233949509950784,0.18555013022639535,4.59028449578163,0.3362218000002031
58,0.11814525971810023,0.2031944434751164,4.216300068757473,0.36718069999915315
59,0.142470698708143,0.2092670507051728,3.708663067756555,0.3498053000002983
60,0.11400027974293782,0.18304840543053366,3.9521680031067286,0.365673299998889
