epoch,train_loss,val_loss
1.0,0.3665478516015969,0.3626661522527187
2.0,0.3571337395431452,0.3621266782036124
3.0,0.351172455704372,0.36287781675930053
4.0,0.3415016388743085,0.3543972213882713
5.0,0.33548781038127107,0.35388568985259705
6.0,0.3265503144750165,0.3530178138972113
7.0,0.3210007368339258,0.35422837357235515
8.0,0.3145069202929981,0.3491981348034954
9.0,0.3019811387282699,0.34714001608006245
10.0,0.29423563923373863,0.3393405415320821
11.0,0.2829005812762618,0.338595959230249
12.0,0.27221357063489915,0.3433166969913765
13.0,0.2654858004106643,0.341176399658722
14.0,0.2575079436478609,0.3435227465220841
15.0,0.2503807745775091,0.3422237705162446
16.0,0.24149688480712656,0.3483215951820294
17.0,0.23458206390277297,0.35124149780659547
18.0,0.22755421490762762,0.3753299773281289
19.0,0.21704107341071205,0.3822646462315813
20.0,0.21205260682708502,0.35814223163649134
21.0,0.2036256469391955,0.37152499955589824
22.0,0.20330977503055545,0.3591385647454425
23.0,0.19412429647363486,0.35756881896140424
