model,interpolation_method,csv_path,grid_size,history_length,history_target_gap,split_strategy,tile_size,eligible_pixels,train_pixels,val_pixels,test_pixels,n_valid_pixels,mse,rmse,mae,r2,best_epoch,best_val_loss,device,runtime_seconds,peak_gpu_memory_mb,input_mask_channel,loss_mask_mode,metric_mask_mode,full_grid_n_valid_pixels,full_grid_mse,full_grid_rmse,full_grid_mae,full_grid_r2
cnn_lstm_noinputmask,linear,C:\Users\Jupyter\Desktop\pytorch-tcn-main\EGMS_L3_E32N34_100km_U_2018_2022_1.csv,256,300,2,spatial_tile,32,53427,37088,7856,8483,8483,46.34735107421875,6.80788888527264,4.773041248321533,-0.524100070473444,1,39.179718017578125,cuda,4.720739200012758,8691.04150390625,False,masked,masked,65536,37.27255630493164,6.105125412711162,3.646549701690674,-0.2636186435789869
