epoch,train_loss,val_loss
1.0,37.30619812011719,37.290470123291016
2.0,37.290470123291016,37.19226837158203
3.0,37.19226837158203,37.10456085205078
4.0,37.10456085205078,37.00967788696289
5.0,37.00967788696289,36.92059326171875
6.0,36.92059326171875,36.824623107910156
7.0,36.824623107910156,36.730491638183594
8.0,36.730491638183594,36.63581466674805
9.0,36.63581466674805,36.53080749511719
10.0,36.53080749511719,36.4326286315918
11.0,36.4326286315918,36.32958984375
12.0,36.32958984375,36.22240447998047
13.0,36.22240447998047,36.11314392089844
14.0,36.11314392089844,36.00259017944336
15.0,36.00259017944336,35.891212463378906
16.0,35.891212463378906,35.779327392578125
17.0,35.779327392578125,35.667171478271484
18.0,35.667171478271484,35.55491256713867
19.0,35.55491256713867,35.44269561767578
20.0,35.44269561767578,35.33061599731445
21.0,35.33061599731445,35.21876525878906
22.0,35.21876525878906,35.10721206665039
23.0,35.10721206665039,34.996002197265625
24.0,34.996002197265625,34.885189056396484
25.0,34.885189056396484,34.774803161621094
26.0,34.774803161621094,34.66487121582031
27.0,34.66487121582031,34.555419921875
28.0,34.555419921875,34.44646453857422
29.0,34.44646453857422,34.3380241394043
30.0,34.3380241394043,34.230106353759766
31.0,34.230106353759766,34.12272644042969
32.0,34.12272644042969,34.01588821411133
33.0,34.01588821411133,33.90959167480469
34.0,33.90959167480469,33.803855895996094
35.0,33.803855895996094,33.698673248291016
36.0,33.698673248291016,33.59404754638672
37.0,33.59404754638672,33.489990234375
38.0,33.489990234375,33.38648986816406
39.0,33.38648986816406,33.283546447753906
40.0,33.283546447753906,33.18116760253906
41.0,33.18116760253906,33.079349517822266
42.0,33.079349517822266,32.978084564208984
43.0,32.978084564208984,32.87738037109375
44.0,32.87738037109375,32.777225494384766
45.0,32.777225494384766,32.6776237487793
46.0,32.6776237487793,32.57856750488281
47.0,32.57856750488281,32.48006057739258
48.0,32.48006057739258,32.38208770751953
49.0,32.38208770751953,32.28466033935547
50.0,32.28466033935547,32.18775939941406
