model,interpolation_method,csv_path,grid_size,history_length,history_target_gap,split_strategy,tile_size,eligible_pixels,train_pixels,val_pixels,test_pixels,n_valid_pixels,mse,rmse,mae,r2,best_epoch,best_val_loss,device,runtime_seconds,peak_gpu_memory_mb,input_mask_channel,loss_mask_mode,metric_mask_mode,full_grid_n_valid_pixels,full_grid_mse,full_grid_rmse,full_grid_mae,full_grid_r2
cnn_lstm_metriconlymask,linear,C:\Users\Jupyter\Desktop\pytorch-tcn-main\EGMS_L3_E32N34_100km_U_2018_2022_1.csv,256,300,2,spatial_tile,32,53427,37568,8053,7806,7806,37.79705047607422,6.147930584845133,3.65830659866333,-0.1147212040225074,50,32.18775939941406,cuda,21.43333599998732,8765.29443359375,True,unmasked,masked,65536,32.18775939941406,5.673425719916853,3.036771774291992,-0.09123325321136644
