epoch,train_standardized_mse,val_native_cell_rmse
1,0.13231250643730164,2.1986306361220835
2,0.07575875222682953,2.343118600381979
3,0.08024507761001587,2.2885860017375
4,0.06806833744049072,2.057376735332563
5,0.05899994075298309,2.011011446636734
6,0.059962816536426544,1.9528010842469121
7,0.056271400302648544,1.8802968174161878
8,0.0514906145632267,1.8338671699398734
9,0.04649041891098023,1.8242800747128598
10,0.04709302335977554,1.76510808371958
11,0.044505575299263,1.7348153926722059
12,0.04532434716820717,1.7072406438167094
13,0.04254296198487282,1.6973217464103878
14,0.040211881324648854,1.6848560205460503
15,0.04333522841334343,1.668494294898869
16,0.04196034893393517,1.6683951851569978
17,0.03849348463118076,1.654597107433143
18,0.04520210847258568,1.653287552204294
19,0.03883548825979233,1.6225440716858281
20,0.03791971355676651,1.594913999299806
21,0.04074304550886154,1.5844253251306089
22,0.03703274354338646,1.579973309965598
23,0.0393513485789299,1.5770283744939508
24,0.036597128957509995,1.5648195277361745
25,0.03581993468105793,1.5667019178125006
26,0.04099155217409134,1.5559332898983824
27,0.035326645150780676,1.5650606994081895
28,0.03911537826061249,1.5444619975450504
29,0.038377704471349715,1.5376752737903208
30,0.03820424750447273,1.5331020472719976
31,0.037478909641504285,1.545624486705316
32,0.03367978446185589,1.5260035378917176
33,0.03376244455575943,1.5275520407310526
34,0.034591089189052585,1.524655478597654
35,0.03559834510087967,1.51960991701218
36,0.0346225418150425,1.5357839874678798
37,0.03539675995707512,1.5226913542601492
38,0.03311571888625622,1.5215504106959425
39,0.033524629473686215,1.5068802228451588
40,0.031104686856269836,1.501022878801721
41,0.03426121547818184,1.5025763857794956
42,0.032110271602869035,1.4981236755952572
43,0.03266536593437195,1.5285493933228147
44,0.031219641864299773,1.5304954471603989
45,0.03373816534876824,1.5315978866593905
46,0.03458714410662651,1.5017494519023677
47,0.03316640853881836,1.5853430285188752
48,0.03453679420053959,1.545839247646678
49,0.03472782224416733,1.5175362576443883
50,0.0343084305524826,1.5443114563803289
51,0.03398398831486702,1.4909770708844197
52,0.03151998594403267,1.5706839609757348
53,0.03213871046900749,1.5626456465957472
54,0.032961470633745195,1.5679840892837777
55,0.031292834877967836,1.479337444874137
56,0.03246495835483074,1.6149013622502524
57,0.032718326151371005,1.4918865730457993
58,0.03316150531172753,1.4617971056206074
59,0.03438336402177811,1.5063557613359297
60,0.03017427437007427,1.4634002369712402
