model,interpolation_method,csv_path,grid_size,history_length,history_target_gap,split_strategy,tile_size,eligible_pixels,train_pixels,val_pixels,test_pixels,n_valid_pixels,mse,rmse,mae,r2,best_epoch,best_val_loss,device,runtime_seconds,peak_gpu_memory_mb,input_mask_channel,loss_mask_mode,metric_mask_mode,full_grid_n_valid_pixels,full_grid_mse,full_grid_rmse,full_grid_mae,full_grid_r2
cnn_tcn,linear,C:\Users\Jupyter\Desktop\pytorch-tcn-main\EGMS_L3_E32N34_100km_U_2018_2022_1.csv,256,300,2,spatial_tile,32,53427,37443,7856,8128,8128,56.47456359863281,7.514955994457507,4.771448612213135,-0.25074584646730136,1,26.282211303710938,cuda,2.00745950001874,8572.96728515625,True,masked,masked,65536,37.131568908691406,6.0935678308107315,3.6093533039093018,-0.258838872077904
