epoch,train_weighted_smooth_l1,val_weighted_smooth_l1
1,0.31502894447608426,0.3376847505569458
2,0.28507864102721214,0.32401785254478455
3,0.27213401008736005,0.3145574629306793
4,0.26510442640971055,0.31199824810028076
5,0.25591880692677066,0.30783936381340027
6,0.2514032850211317,0.3100089430809021
7,0.23957115327092735,0.3102124035358429
8,0.2354190032929182,0.29012808203697205
9,0.2245628239417618,0.2795226275920868
10,0.21363045952536844,0.27583104372024536
11,0.205226868391037,0.265568345785141
12,0.20274753580716523,0.2570192217826843
13,0.18599551323462615,0.32949963212013245
14,0.17963300611485133,0.2361103892326355
15,0.17820944281464274,0.25137266516685486
16,0.18142457577315244,0.24812079966068268
17,0.17439629205248572,0.2584879994392395
18,0.16054125722836365,0.22106976807117462
19,0.1470867238769477,0.21263380348682404
20,0.15628640912473202,0.21203945577144623
21,0.14035940966145558,0.21614697575569153
22,0.14773901721293276,0.24463199079036713
23,0.13375925255770033,0.19665950536727905
24,0.12863817844878545,0.20736779272556305
25,0.13057075915011493,0.2193295657634735
26,0.1336303654719483,0.2051876336336136
27,0.13246061449701135,0.18391317129135132
28,0.11684287153184414,0.1745387315750122
29,0.12554792501032352,0.19281333684921265
30,0.11262198114259676,0.16560034453868866
31,0.11537722709842703,0.18719357252120972
32,0.12788065378977495,0.16107365489006042
33,0.11240380215035244,0.17681124806404114
34,0.12475567471913317,0.18785008788108826
35,0.10459087865257805,0.29319289326667786
36,0.11623684257607568,0.15492042899131775
37,0.10282082271508196,0.1544874757528305
38,0.1135599570010196,0.15164253115653992
39,0.10297429951077158,0.1460660845041275
40,0.09854187562384388,0.1679602563381195
41,0.10121732467616146,0.13952745497226715
42,0.09869955370033329,0.17048119008541107
43,0.09668476676399057,0.2806502878665924
44,0.10151284594427455,0.18123511970043182
45,0.08996591717004776,0.1408548653125763
46,0.09300193690102208,0.17204782366752625
47,0.10350789726627144,0.14712943136692047
48,0.08937290078029037,0.16156522929668427
49,0.08903092167086223,0.16371798515319824
50,0.10432052011178299,0.13564345240592957
51,0.08976525169881908,0.13825209438800812
52,0.0919859575277025,0.16181161999702454
53,0.08887099639766595,0.13859134912490845
54,0.10087308550084179,0.1435965895652771
55,0.08242594137449157,0.136253222823143
56,0.0865980633534491,0.2356189489364624
57,0.08487186631695791,0.1347922831773758
58,0.09522272764959118,0.15037833154201508
59,0.08125602932308208,0.1558327078819275
60,0.0926400306634605,0.17560048401355743
