epoch,train_standardized_mse,val_native_cell_rmse
1,0.15274044337936424,1.9700213971701575
2,0.0724448870274831,1.8641980745262605
3,0.0674817431718111,1.8651756993394248
4,0.06428698437627066,1.8231371956225082
5,0.06244307646358555,1.811695207253412
6,0.061614414380693976,1.8211380101871644
7,0.05975521995093335,1.7917048386519694
8,0.059195131275125525,1.7925875875876944
9,0.0582686608064581,1.781566916034519
10,0.057648290118033234,1.7750725879362141
11,0.05699379932643338,1.7679142348209784
12,0.056238754694773394,1.7659996311242463
13,0.055895831689915874,1.754151289584329
14,0.05547508190978657,1.7654418373750072
15,0.05468670714815909,1.7496545550442297
16,0.05452930808744647,1.7499223087788816
17,0.05454438514160839,1.7459636287115075
18,0.053706731012260374,1.7396014264156763
19,0.053231026977300644,1.734387498162229
20,0.05350394170223312,1.734931920143507
21,0.053205562332137066,1.7325263815373417
22,0.05276840611953627,1.7262620266229411
23,0.05227951938286424,1.7297516335602476
24,0.05228850499472835,1.7279995074567585
25,0.05212157350880178,1.7259386633135936
26,0.05176018690690398,1.7242235748848542
27,0.05169515320184556,1.7197205789613446
28,0.05142995770173994,1.7206510842112168
29,0.05161276857622645,1.7176480610524991
30,0.05126276193186641,1.713161408400942
31,0.050717579370195214,1.7113100552891694
32,0.05077535633675077,1.7144053011967624
33,0.050650886429304424,1.7224531952568467
34,0.05032583745196462,1.709634763788886
35,0.050421775191683664,1.7201443366555438
36,0.05050592640922828,1.7149386861632152
37,0.04996623623777519,1.7117494133793234
38,0.049855903553014454,1.703790346063553
39,0.049764725506644354,1.7036300970983036
40,0.049665724731643095,1.703117406534648
41,0.04953202749179168,1.6986391377693524
42,0.0496484195728871,1.7072554380929306
43,0.04954276288944212,1.7204837248614167
44,0.04941137266260656,1.7050205487159846
45,0.04933404952118343,1.7006921286519687
46,0.049251781437884674,1.7044695469758686
47,0.049265337557616556,1.7016399323000764
48,0.0489126915874129,1.7035239719557542
49,0.04882349700412967,1.712537392562752
50,0.0486490093594925,1.703992408334967
51,0.04878554857251319,1.696199002366716
52,0.04845394524322315,1.6996494491264216
53,0.04860625458373265,1.698565699170708
54,0.048367078246718105,1.7029149197626638
55,0.04859662652862343,1.710145968600546
56,0.0483358702622354,1.69631489102238
57,0.04818822278387167,1.7024373566211919
58,0.04811720389195464,1.6999819391980286
59,0.047914224888452074,1.6921016167380298
60,0.047919890250672,1.6945654180474545
