epoch,train_loss,val_loss
1.0,0.36337177827212863,0.35091657621118333
2.0,0.362622411675187,0.3510979708947144
3.0,0.3628534603200086,0.3505935256321932
4.0,0.362004909579575,0.3492693514036199
5.0,0.3586664649213376,0.34506061631941287
6.0,0.3511796718331448,0.3460242412076482
7.0,0.3454060561304515,0.34006142000674006
8.0,0.3362002618730224,0.33126754919588447
9.0,0.33128932964087493,0.33034100609952605
10.0,0.321894417987419,0.3230896232930148
11.0,0.31178171026428214,0.3413438264277122
12.0,0.2982056415983781,0.3544219098862507
13.0,0.29458291022997907,0.3330745068978076
14.0,0.2759621192713978,0.34004515040032307
15.0,0.26081953360684984,0.34451566007027057
16.0,0.24350034994087608,0.35324222149388496
17.0,0.2307796088999813,0.34289056385023575
18.0,0.21451402762951433,0.35068583717546886
19.0,0.20149198537177765,0.3572945904588844
20.0,0.1892812365605429,0.36272624806560966
21.0,0.171704167990928,0.3658250127973614
22.0,0.15840748261158952,0.37433697383577463
