epoch,train_loss,val_loss
1.0,40.8067626953125,49.06096267700195
2.0,40.74619674682617,49.037418365478516
3.0,40.650184631347656,49.03597640991211
4.0,40.555335998535156,49.04092788696289
5.0,40.454833984375,49.04092788696289
6.0,40.35326385498047,49.04092788696289
7.0,40.24803924560547,49.04092788696289
8.0,40.1405029296875,49.04092788696289
9.0,40.03143310546875,49.04092788696289
10.0,39.921321868896484,49.04092788696289
11.0,39.81050491333008,49.04092788696289
12.0,39.69923782348633,49.040924072265625
13.0,39.58769607543945,49.04092788696289
