epoch,train_loss,val_loss
1.0,41.04463195800781,54.4976692199707
2.0,41.02244567871094,54.47046661376953
3.0,40.953155517578125,54.474979400634766
4.0,40.89069747924805,54.48688507080078
5.0,40.81270217895508,54.48224639892578
6.0,40.73578643798828,54.48224639892578
7.0,40.64826583862305,54.48224639892578
8.0,40.557411193847656,54.48224639892578
9.0,40.46446228027344,54.48224639892578
10.0,40.370086669921875,54.48224639892578
11.0,40.274742126464844,54.48224639892578
12.0,40.178714752197266,54.48224639892578
