epoch,train_standardized_mse,val_native_cell_rmse
1,0.11217776110226457,1.4890121333066695
2,0.07447828894311731,1.3990675806402382
3,0.06508987854150208,1.328417769646784
4,0.06081164272671396,1.2818167308818147
5,0.057792787863449616,1.252587779276387
6,0.05584792894395915,1.229965088942632
7,0.0542162817648866,1.219619896759544
8,0.053258354690941895,1.2016623587552226
9,0.05264023098755966,1.1893006490156504
10,0.052039378407326614,1.1839122739850294
11,0.051577253605831756,1.1760297935076993
12,0.0510996434498917,1.1718264261380789
13,0.05055674419484355,1.171306838513337
14,0.05055827071720904,1.1705005708825373
15,0.05037836865945296,1.1626037723138944
16,0.05002748847685077,1.1578139995600738
17,0.04981920292431658,1.1878727641020148
18,0.04979898086325689,1.160552573158453
19,0.04963382773778655,1.1528328946823432
20,0.04957113906063817,1.1488466320009951
21,0.049284166571768845,1.146758842167755
22,0.048961283300410614,1.1441606919241742
23,0.04892062141814015,1.1417565253028947
24,0.048590805042873726,1.1390229365214908
25,0.04857529632069848,1.139327646716609
26,0.04861132072454149,1.1369777827823813
27,0.048479032956741074,1.1342444061208488
28,0.04839439961043271,1.1379520493512483
29,0.04851384325460954,1.130152825923402
30,0.04855180955068632,1.1284955333689588
31,0.047997988760471344,1.1272679956737635
32,0.047489005056294525,1.1257796565968083
33,0.04767214371399446,1.1244061804301606
34,0.04731138202954422,1.1254037801848702
35,0.047215027903968636,1.1201656920830634
36,0.047191762111403725,1.1180774780100806
37,0.04692153683440252,1.1229767046174906
38,0.04727607643739744,1.1372758112015535
39,0.04750262505628846,1.1153324347556268
40,0.046747774055058304,1.119891845329219
41,0.04623560116372325,1.111203415400896
42,0.04699806310236454,1.1118390325952372
43,0.04619189741259271,1.1115939280839537
44,0.04610314863649281,1.1100993314707954
45,0.046310703016140244,1.1067523980815364
46,0.04624421962282874,1.1140483671147305
47,0.04624200493774631,1.1067803979045476
48,0.045838863334872505,1.103733614133174
49,0.045770921151746406,1.1018359897645513
50,0.04589688777923584,1.1044011553681454
51,0.0461284631693905,1.0993363692011882
52,0.04548979245803573,1.1005961491168208
53,0.04531406374140219,1.0945369449932234
54,0.04529668746346777,1.0956733772036968
55,0.045105859975923195,1.095611438201278
56,0.045007566836747254,1.095284455419674
57,0.04494707489555532,1.0922770198844256
58,0.04478031938726252,1.0909651645403897
59,0.044664773074063385,1.0891316003728988
60,0.044594553891908036,1.088758693639159
