epoch,train_loss,val_loss
1.0,33.825199127197266,52.2456169128418
2.0,33.835777282714844,52.236366271972656
3.0,33.73377227783203,52.24541091918945
4.0,33.62251663208008,52.24724578857422
5.0,33.50567626953125,52.23759841918945
6.0,33.394508361816406,52.24726486206055
7.0,33.2722053527832,52.24726486206055
8.0,33.152198791503906,52.24726486206055
9.0,33.03078842163086,52.24726486206055
10.0,32.90849304199219,52.24726486206055
11.0,32.785667419433594,52.2459602355957
12.0,32.662391662597656,52.24726486206055
